time,price,change,volume,amount,type
09:25:04,62.12,-0.52,5711,35481826,卖盘
09:30:00,62.12,0.0,960,5965091,卖盘
09:30:04,62.12,0.0,3423,21259757,买盘
09:30:07,62.12,0.0,1810,11237197,买盘
09:30:10,62.13,0.01,590,3665965,买盘
09:30:12,62.13,0.0,673,4184300,卖盘
09:30:16,62.12,-0.01,269,1671445,卖盘
09:30:19,62.12,0.0,351,2180558,卖盘
09:30:22,62.13,0.01,258,1603118,卖盘
09:30:24,62.21,0.08,229,1419920,买盘
09:30:27,62.12,-0.09,401,2491801,卖盘
09:30:31,62.21,0.09,679,4217407,买盘
09:30:33,62.11,-0.1,244,1515044,卖盘
09:30:36,62.01,-0.1,548,3401980,卖盘
09:30:40,62.16,0.15,141,876282,卖盘
09:30:43,62.16,0.0,69,428792,买盘
09:30:45,62.1,-0.06,191,1186305,卖盘
09:30:49,62.1,0.0,111,689199,买盘
09:30:52,62.08,-0.02,128,794742,中性盘
09:30:55,62.1,0.02,175,1085889,买盘
09:30:58,62.05,-0.05,59,367266,买盘
09:31:01,62.0,-0.05,799,4953603,卖盘
09:31:04,62.01,0.01,337,2089647,中性盘
09:31:07,62.02,0.01,392,2432029,买盘
09:31:10,61.99,-0.03,1062,6585010,卖盘
09:31:13,62.0,0.01,212,1314203,买盘
09:31:15,61.96,-0.04,268,1660871,卖盘
09:31:18,61.98,0.02,158,976912,买盘
09:31:22,61.94,-0.04,267,1653562,中性盘
09:31:25,61.93,-0.01,126,780398,中性盘
09:31:27,61.91,-0.02,295,1826383,卖盘
09:31:31,61.93,0.02,207,1281484,买盘
09:31:33,61.91,-0.02,417,2583011,中性盘
09:31:36,61.9,-0.01,499,3088694,中性盘
09:31:39,61.89,-0.01,305,1887440,卖盘
09:31:43,61.89,0.0,347,2147072,买盘
09:31:45,61.87,-0.02,179,1107413,卖盘
09:31:49,61.85,-0.02,959,5933540,卖盘
09:31:51,61.89,0.04,222,1374300,买盘
09:31:54,61.87,-0.02,205,1268522,卖盘
09:31:57,61.9,0.03,563,3484403,买盘
09:32:01,61.9,0.0,325,2011878,卖盘
09:32:04,61.94,0.04,224,1387454,买盘
09:32:07,61.9,-0.04,342,2117312,卖盘
09:32:09,61.88,-0.02,233,1442567,卖盘
09:32:12,61.9,0.02,476,2946687,买盘
09:32:16,61.9,0.0,350,2166056,买盘
09:32:19,61.89,-0.01,273,1689326,卖盘
09:32:22,61.9,0.01,450,2785211,买盘
09:32:24,61.9,0.0,369,2284117,卖盘
09:32:27,61.9,0.0,386,2388934,卖盘
09:32:31,61.9,0.0,409,2531246,买盘
09:32:33,61.94,0.04,391,2417744,买盘
09:32:36,61.9,-0.04,367,2272598,卖盘
09:32:39,61.9,0.0,163,1009188,卖盘
09:32:42,61.9,0.0,296,1833682,卖盘
09:32:45,61.92,0.02,95,589430,卖盘
09:32:48,61.9,-0.02,598,3703594,卖盘
09:32:52,62.0,0.1,77,477192,买盘
09:32:54,62.02,0.02,392,2431929,买盘
09:32:58,61.98,-0.04,306,1897246,卖盘
09:33:00,62.0,0.02,562,3480472,买盘
09:33:04,62.01,0.01,274,1694872,买盘
09:33:07,62.0,-0.01,214,1330995,卖盘
09:33:10,61.98,-0.02,235,1456303,卖盘
09:33:12,61.94,-0.04,242,1499171,卖盘
09:33:16,61.99,0.05,199,1232971,买盘
09:33:18,62.0,0.01,244,1511781,买盘
09:33:22,61.98,-0.02,55,340888,卖盘
09:33:24,62.0,0.02,342,2119199,买盘
09:33:28,61.98,-0.02,326,2019784,买盘
09:33:30,61.95,-0.03,236,1461657,卖盘
09:33:34,61.98,0.03,107,663220,卖盘
09:33:37,61.97,-0.01,204,1263183,卖盘
09:33:40,62.0,0.03,287,1779222,中性盘
09:33:42,62.0,0.0,168,1041694,卖盘
09:33:46,62.0,0.0,78,483586,买盘
09:33:48,61.98,-0.02,207,1283002,卖盘
09:33:52,62.0,0.02,276,1711093,买盘
09:33:54,62.0,0.0,339,2101729,买盘
09:33:57,62.01,0.01,119,734820,中性盘
09:34:01,62.02,0.01,491,3044573,买盘
09:34:04,62.02,0.0,111,688318,买盘
09:34:07,62.02,0.0,114,710491,卖盘
09:34:09,62.06,0.04,69,427996,买盘
09:34:13,62.06,0.0,24,148921,买盘
09:34:16,62.06,0.0,95,587172,买盘
09:34:18,62.07,0.01,86,533757,买盘
09:34:22,62.09,0.02,40,248302,买盘
09:34:25,62.09,0.0,71,445035,卖盘
09:34:28,62.1,0.01,158,981158,买盘
09:34:30,62.1,0.0,22,136666,中性盘
09:34:34,62.15,0.05,66,405253,买盘
09:34:37,62.16,0.01,25,155394,买盘
09:34:39,62.2,0.04,60,373426,买盘
09:34:43,62.18,-0.02,32,200597,中性盘
09:34:45,62.2,0.02,39,242538,买盘
09:34:49,62.2,0.0,162,1007374,买盘
09:34:52,62.2,0.0,160,996465,卖盘
09:34:55,62.25,0.05,173,1072966,中性盘
09:34:58,62.25,0.0,173,1077468,买盘
09:35:01,62.3,0.05,222,1381276,买盘
09:35:04,62.25,-0.05,120,746864,买盘
09:35:07,62.25,0.0,706,4392113,买盘
09:35:10,62.18,-0.07,534,3321139,卖盘
09:35:12,62.2,0.02,395,2455360,买盘
09:35:15,62.14,-0.06,133,827013,中性盘
09:35:19,62.14,0.0,106,661038,卖盘
09:35:22,62.19,0.05,125,774625,买盘
09:35:25,62.2,0.01,83,516072,买盘
09:35:28,62.15,-0.05,145,901287,卖盘
