time,price,change,volume,amount,type
09:25:05,63.33,-0.17,3807,24109731,卖盘
09:30:00,63.27,-0.06,684,4330113,卖盘
09:30:04,63.25,-0.02,979,6192867,卖盘
09:30:07,63.24,-0.01,671,4242923,卖盘
09:30:10,63.2,-0.04,413,2610014,中性盘
09:30:13,63.16,-0.04,237,1497091,卖盘
09:30:16,63.18,0.02,263,1660407,买盘
09:30:19,63.09,-0.09,96,606022,卖盘
09:30:22,63.1,0.01,243,1532814,买盘
09:30:25,63.1,0.0,245,1545463,买盘
09:30:27,63.13,0.03,342,2157946,中性盘
09:30:30,63.13,0.0,412,2601228,卖盘
09:30:33,63.13,0.0,444,2802393,卖盘
09:30:37,63.16,0.03,646,4077175,买盘
09:30:40,63.1,-0.06,291,1836076,卖盘
09:30:42,63.16,0.06,462,2915330,买盘
09:30:46,63.1,-0.06,258,1628834,卖盘
09:30:48,63.03,-0.07,267,1683625,卖盘
09:30:51,63.14,0.11,277,1747445,买盘
09:30:54,63.04,-0.1,194,1224081,卖盘
09:30:58,63.03,-0.01,690,4350476,卖盘
09:31:01,63.07,0.04,422,2659643,买盘
09:31:04,63.02,-0.05,673,4241119,卖盘
09:31:07,63.0,-0.02,973,6130121,卖盘
09:31:10,62.93,-0.07,497,3128505,卖盘
09:31:13,62.91,-0.02,311,1958188,卖盘
09:31:15,62.93,0.02,169,1063345,买盘
09:31:18,62.9,-0.03,93,585013,卖盘
09:31:22,62.91,0.01,272,1716184,买盘
09:31:24,62.9,-0.01,140,880595,中性盘
09:31:28,62.88,-0.02,254,1597300,卖盘
09:31:30,62.91,0.03,480,3019083,买盘
09:31:33,62.89,-0.02,290,1824091,卖盘
09:31:37,62.88,-0.01,231,1452718,卖盘
09:31:40,62.91,0.03,237,1490725,买盘
09:31:43,62.89,-0.02,322,2025279,卖盘
09:31:46,62.9,0.01,390,2452744,买盘
09:31:48,62.91,0.01,503,3164181,买盘
09:31:51,62.94,0.03,100,629150,买盘
09:31:54,62.94,0.0,81,509724,卖盘
09:31:57,62.94,0.0,39,245479,卖盘
09:32:00,62.95,0.01,279,1756114,卖盘
09:32:04,62.98,0.03,340,2139858,买盘
09:32:07,62.94,-0.04,149,937786,卖盘
09:32:09,62.96,0.02,132,830912,买盘
09:32:12,62.95,-0.01,250,1573867,卖盘
09:32:15,62.96,0.01,162,1019907,买盘
09:32:19,62.98,0.02,218,1372520,买盘
09:32:21,62.97,-0.01,143,900382,中性盘
09:32:25,62.98,0.01,253,1593343,买盘
09:32:27,62.97,-0.01,383,2411866,卖盘
09:32:31,62.97,0.0,614,3865706,买盘
09:32:33,62.98,0.01,131,824937,买盘
09:32:37,62.99,0.01,240,1511341,买盘
09:32:40,62.99,0.0,151,950939,买盘
09:32:42,63.0,0.01,430,2707611,买盘
09:32:46,62.98,-0.02,109,686472,卖盘
09:32:49,62.99,0.01,239,1504813,买盘
09:32:51,62.97,-0.02,157,988553,卖盘
09:32:55,62.98,0.01,437,2751039,买盘
