time,price,change,volume,amount,type
09:25:02,1096.7,0.2,268,29486973,卖盘
09:30:01,1098.0,1.3,160,17559633,买盘
09:30:04,1097.88,-0.12,37,4062688,卖盘
09:30:07,1097.88,0.0,300,32816870,买盘
09:30:08,1098.5,0.62,59,6478072,买盘
09:30:13,1097.77,-0.73,32,3548320,卖盘
09:30:16,1098.17,0.4,5,549176,买盘
09:30:17,1098.93,0.76,65,7143041,买盘
09:30:22,1098.93,0.0,54,5934841,卖盘
09:30:23,1098.99,0.06,10,1078059,卖盘
09:30:28,1099.0,0.01,18,1999129,卖盘
09:30:31,1099.0,0.0,31,3406899,买盘
09:30:34,1099.0,0.0,28,3057087,买盘
09:30:37,1099.01,0.01,10,1099090,中性盘
09:30:40,1099.96,0.95,24,2637986,买盘
09:30:43,1099.0,-0.96,42,4619670,卖盘
09:30:46,1099.98,0.98,17,1869996,中性盘
09:30:50,1100.0,0.02,25,2749590,买盘
09:30:52,1100.0,0.0,28,3079982,买盘
09:30:55,1100.0,0.0,8,879998,买盘
09:30:58,1100.38,0.38,35,3850991,买盘
09:31:01,1100.0,-0.38,28,3080788,卖盘
09:31:03,1100.0,0.0,2,220000,卖盘
09:31:07,1100.0,0.0,20,2200850,卖盘
09:31:08,1100.92,0.92,18,1981159,买盘
09:31:13,1100.92,0.0,10,1100938,卖盘
09:31:16,1100.92,0.0,26,2862528,卖盘
09:31:19,1101.0,0.08,23,2532377,买盘
09:31:22,1102.31,1.31,58,6390898,买盘
09:31:25,1102.31,0.0,4,440920,卖盘
09:31:28,1102.94,0.63,32,3527440,买盘
09:31:29,1102.48,-0.46,27,2977510,卖盘
09:31:34,1102.94,0.46,15,1654599,买盘
09:31:37,1103.0,0.06,21,2316970,卖盘
09:31:40,1103.0,0.0,24,2647187,买盘
09:31:43,1102.94,-0.06,79,8713629,卖盘
09:31:46,1102.94,0.0,23,2536201,买盘
09:31:47,1102.48,-0.46,14,1543977,卖盘
09:31:53,1102.57,0.09,14,1543601,买盘
09:31:55,1102.31,-0.26,32,3529105,卖盘
09:31:58,1102.31,0.0,6,661435,买盘
09:32:01,1101.95,-0.36,19,2095160,卖盘
09:32:04,1102.9,0.95,22,2425951,买盘
09:32:07,1102.3,-0.6,18,1983731,卖盘
09:32:08,1102.3,0.0,5,551112,买盘
09:32:13,1102.48,0.18,27,2976749,买盘
09:32:16,1102.48,0.0,6,661420,卖盘
09:32:19,1102.5,0.02,25,2756466,中性盘
09:32:22,1102.5,0.0,6,661600,卖盘
09:32:25,1102.48,-0.02,11,1212730,卖盘
09:32:28,1102.95,0.47,86,9484441,买盘
09:32:31,1102.98,0.03,16,1845254,卖盘
09:32:34,1103.0,0.02,17,1875096,买盘
09:32:37,1103.0,0.0,41,4522508,卖盘
09:32:40,1103.39,0.39,22,2426806,买盘
09:32:43,1104.0,0.61,57,6290650,买盘
09:32:46,1104.05,0.05,5,552005,中性盘
09:32:49,1104.05,0.0,9,993660,卖盘
09:32:50,1104.39,0.34,20,2208479,买盘
09:32:55,1104.2,-0.19,22,2429214,卖盘
09:32:59,1104.2,0.0,19,2098301,卖盘
09:33:01,1104.39,0.19,16,1766751,买盘
09:33:04,1104.44,0.05,15,1656737,卖盘
09:33:07,1104.39,-0.05,16,1767138,卖盘
09:33:10,1104.95,0.56,22,2430138,买盘
09:33:13,1104.39,-0.56,8,883804,卖盘
09:33:16,1104.31,-0.08,7,773019,中性盘
09:33:19,1104.45,0.14,17,1877955,买盘
09:33:22,1104.45,0.0,9,983217,中性盘
09:33:25,1104.31,-0.14,63,6969923,买盘
09:33:28,1104.88,0.57,10,1104565,中性盘
09:33:29,1104.49,-0.39,6,607557,卖盘
09:33:34,1104.31,-0.18,27,3037720,卖盘
09:33:37,1104.48,0.17,52,5745774,卖盘
09:33:40,1104.48,0.0,7,773119,买盘
09:33:43,1105.0,0.52,57,6231669,买盘
09:33:44,1105.5,0.5,10,1171383,买盘
09:33:49,1105.0,-0.5,47,5126057,卖盘
09:33:52,1104.45,-0.55,12,1326103,买盘
09:33:55,1105.6,1.15,9,994729,买盘
09:33:57,1105.51,-0.09,26,2874383,卖盘
09:34:01,1105.06,-0.45,28,3095462,卖盘
09:34:04,1105.51,0.45,6,663306,买盘
09:34:08,1105.0,-0.51,23,2542732,卖盘
09:34:10,1105.51,0.51,15,1657866,买盘
09:34:13,1105.51,0.0,14,1547714,卖盘
09:34:16,1105.51,0.0,26,2874326,卖盘
09:34:19,1105.46,-0.05,15,1658071,中性盘
09:34:22,1105.48,0.02,30,3315539,中性盘
09:34:25,1105.0,-0.48,14,1547000,卖盘
09:34:28,1104.99,-0.01,61,6740789,卖盘
09:34:31,1104.51,-0.48,21,2320440,卖盘
09:34:34,1105.0,0.49,19,2099495,买盘
09:34:38,1105.0,0.0,35,3867500,卖盘
09:34:40,1105.5,0.5,24,2651625,买盘
09:34:43,1104.48,-1.02,9,994494,卖盘
09:34:46,1104.48,0.0,20,2209677,卖盘
09:34:49,1104.45,-0.03,29,3202947,卖盘
09:34:52,1104.45,0.0,17,1877327,买盘
09:34:55,1104.45,0.0,7,773080,买盘
09:34:58,1104.45,0.0,52,5741913,买盘
09:35:01,1104.48,0.03,11,1214901,买盘
09:35:04,1104.48,0.0,49,5411858,买盘
09:35:07,1104.47,-0.01,37,4086545,中性盘
09:35:10,1104.0,-0.47,24,2650019,卖盘
09:35:13,1104.0,0.0,12,1324800,买盘
09:35:16,1104.0,0.0,2,220751,买盘
09:35:18,1103.99,-0.01,11,1214712,中性盘
09:35:22,1103.51,-0.48,22,2428751,卖盘
