time,price,change,volume,amount,type
09:25:04,48.25,0.15,118,569350,卖盘
09:30:02,48.19,-0.06,44,212103,中性盘
09:30:05,48.1,-0.09,30,144522,卖盘
09:30:08,48.1,0.0,41,197262,卖盘
09:30:10,48.1,0.0,7,33685,卖盘
09:30:14,48.18,0.08,9,43349,买盘
09:30:17,48.12,-0.06,7,33668,买盘
09:30:19,48.12,0.0,4,19634,卖盘
09:30:26,48.12,0.0,5,24061,卖盘
09:30:28,48.13,0.01,2,9624,买盘
09:30:32,48.12,-0.01,6,28886,卖盘
09:30:34,48.11,-0.01,7,33296,卖盘
09:30:41,48.09,0.0,2,8464,中性盘
09:30:43,48.06,-0.03,3,14418,卖盘
09:30:47,48.01,-0.05,20,100465,卖盘
09:30:50,48.0,-0.01,29,134784,卖盘
09:30:52,47.99,-0.01,49,235153,卖盘
09:30:56,47.89,-0.1,14,67117,卖盘
09:30:59,47.88,-0.01,7,33521,卖盘
09:31:02,47.91,0.03,23,110129,买盘
09:31:05,47.81,-0.1,3,14359,卖盘
09:31:08,47.88,0.07,22,105336,中性盘
09:31:11,47.88,0.0,9,43092,卖盘
09:31:13,47.89,0.01,55,263346,买盘
09:31:17,47.8,-0.09,12,57418,卖盘
09:31:19,47.85,0.05,6,28722,中性盘
09:31:23,47.88,0.03,4,19152,买盘
09:31:26,47.76,-0.12,45,214928,卖盘
09:31:28,47.8,0.04,32,152975,买盘
09:31:32,47.76,-0.04,45,214987,卖盘
09:31:34,47.76,0.0,14,66865,买盘
09:31:38,47.76,0.0,1,4776,买盘
09:31:41,47.77,0.01,2,9554,中性盘
09:31:44,47.76,-0.01,16,76457,卖盘
09:31:50,47.86,0.1,3,14358,买盘
09:31:53,47.8,-0.06,4,19120,卖盘
09:31:56,47.8,0.0,8,38225,买盘
09:31:59,47.77,-0.03,1,4777,卖盘
09:32:01,47.8,0.03,16,76480,买盘
09:32:05,47.77,-0.03,12,57334,卖盘
09:32:08,47.77,0.0,4,19108,买盘
09:32:11,47.81,0.04,39,186496,中性盘
09:32:14,47.85,0.04,8,38274,买盘
09:32:17,47.81,-0.04,10,47814,卖盘
09:32:20,47.85,0.04,29,138765,买盘
09:32:22,47.91,0.06,58,277619,买盘
09:32:26,47.7,-0.21,358,1710430,卖盘
09:32:29,47.7,0.0,159,758430,买盘
09:32:32,47.7,0.0,11,52470,买盘
09:32:35,47.71,0.01,5,23855,卖盘
09:32:37,47.72,0.01,7,33404,卖盘
09:32:47,47.75,0.03,4,19100,卖盘
09:32:50,47.76,0.01,13,62088,买盘
09:32:53,47.75,-0.01,31,148041,卖盘
09:32:56,47.8,0.05,6,28680,卖盘
09:32:58,47.76,-0.04,6,28656,卖盘
09:33:02,47.89,0.13,10,47890,买盘
09:33:05,47.76,-0.13,8,38221,卖盘
09:33:14,47.88,0.12,4,19152,买盘
