time,price,change,volume,amount,type
09:25:01,27.7,-2.94,42956,118989727,卖盘
09:30:01,27.9,0.2,4378,12194844,买盘
09:30:04,27.85,-0.05,10785,30073289,卖盘
09:30:07,27.95,0.1,7627,21249376,卖盘
09:30:10,27.8,-0.15,5952,16562832,卖盘
09:30:12,28.5,0.7,4172,11619213,买盘
09:30:15,28.36,-0.14,1444,4052792,中性盘
09:30:19,28.35,-0.01,803,2277301,卖盘
09:30:22,28.35,0.0,676,1913494,卖盘
09:30:25,28.35,0.0,1164,3274200,买盘
09:30:28,28.09,-0.26,1594,4473575,卖盘
09:30:31,28.35,0.26,1487,4174428,买盘
09:30:34,28.5,0.15,725,2060333,买盘
09:30:36,28.32,-0.18,947,2687370,卖盘
09:30:39,28.5,0.18,3552,10003591,买盘
09:30:43,28.5,0.0,1648,4693562,买盘
09:30:46,28.41,-0.09,634,1807275,卖盘
09:30:48,28.5,0.09,680,1942259,卖盘
09:30:52,28.44,-0.06,597,1699131,卖盘
09:30:55,28.41,-0.03,1031,2937473,卖盘
09:30:58,28.53,0.12,412,1173818,买盘
09:31:01,28.5,-0.03,1628,4633996,卖盘
09:31:04,28.4,-0.1,1967,5605264,中性盘
09:31:07,28.6,0.2,2066,5905428,买盘
09:31:09,28.41,-0.19,1456,4152122,卖盘
09:31:13,28.57,0.16,1091,3104084,买盘
09:31:16,28.5,-0.07,712,2033958,卖盘
09:31:19,28.6,0.1,1107,3163774,买盘
09:31:22,28.64,0.04,1011,2893522,买盘
09:31:25,28.8,0.16,1217,3502431,买盘
09:31:28,28.71,-0.09,304,875330,卖盘
09:31:31,28.71,0.0,504,1448769,卖盘
09:31:33,28.71,0.0,345,991766,卖盘
09:31:37,28.99,0.28,869,2506971,买盘
09:31:40,28.8,-0.19,487,1408983,卖盘
09:31:43,28.87,0.07,898,2588462,买盘
09:31:46,28.8,-0.07,1516,4374612,卖盘
09:31:49,28.9,0.1,231,666420,买盘
09:31:52,28.81,-0.09,1289,3725983,卖盘
09:31:55,28.8,-0.01,1163,3353241,卖盘
09:31:58,28.79,-0.01,1268,3651189,中性盘
09:32:01,28.71,-0.08,501,1442761,卖盘
09:32:04,28.8,0.09,975,2804538,买盘
09:32:07,28.81,0.01,1000,2880160,买盘
09:32:10,28.71,-0.1,316,910141,卖盘
09:32:13,28.8,0.09,788,2267227,买盘
09:32:16,28.77,-0.03,1468,4215479,卖盘
09:32:19,28.7,-0.07,631,1811509,卖盘
09:32:22,28.7,0.0,478,1372391,买盘
09:32:24,28.71,0.01,427,1226872,买盘
09:32:28,28.71,0.0,1540,4421410,卖盘
09:32:31,28.69,-0.02,686,1970197,中性盘
09:32:33,28.77,0.08,1135,3264875,买盘
09:32:37,28.75,-0.02,689,1982253,卖盘
09:32:40,28.79,0.04,1025,2944202,买盘
09:32:43,28.73,-0.06,783,2250280,卖盘
09:32:46,28.7,-0.03,951,2734053,买盘
09:32:49,28.67,-0.03,837,2405635,卖盘
09:32:52,28.7,0.03,503,1439770,买盘
09:32:55,28.6,-0.1,213,609835,卖盘
09:32:57,28.65,0.05,610,1749481,买盘
09:33:01,28.51,-0.14,1041,2971149,卖盘
09:33:04,28.5,-0.01,825,2355162,卖盘
09:33:07,28.57,0.07,975,2782659,中性盘
09:33:10,28.58,0.01,837,2389373,买盘
09:33:13,28.5,-0.08,1114,3178500,卖盘
09:33:16,28.5,0.0,895,2549123,买盘
09:33:18,28.5,0.0,815,2322581,买盘
09:33:21,28.5,0.0,1383,3942944,买盘
09:33:25,28.5,0.0,935,2664500,买盘
09:33:28,28.49,-0.01,1927,5491158,卖盘
09:33:31,28.41,-0.08,1734,4939788,卖盘
09:33:34,28.48,0.07,605,1721358,买盘
09:33:37,28.41,-0.07,245,697469,卖盘
09:33:39,28.48,0.07,1008,2865847,买盘
09:33:43,28.4,-0.08,638,1814228,卖盘
09:33:46,28.41,0.01,1101,3127034,买盘
09:33:49,28.48,0.07,1819,5172176,买盘
09:33:51,28.4,-0.08,1280,3635895,卖盘
09:33:55,28.47,0.07,689,1961636,买盘
09:33:58,28.49,0.02,911,2593888,买盘
09:34:01,28.49,0.0,2288,6518932,买盘
09:34:03,28.42,-0.07,2028,5775720,卖盘
09:34:07,28.47,0.05,817,2322994,买盘
09:34:10,28.48,0.01,1590,4519248,买盘
09:34:13,28.4,-0.08,630,1791847,卖盘
09:34:15,28.4,0.0,830,2357154,买盘
09:34:19,28.39,-0.01,778,2209423,卖盘
09:34:22,28.4,0.01,751,2132562,买盘
