time,price,change,volume,amount,type
09:25:03,32.03,-0.3,2006,6426691,卖盘
09:30:02,32.06,0.03,2177,6993106,买盘
09:30:05,32.05,-0.01,654,2095958,卖盘
09:30:08,32.05,0.0,139,445765,卖盘
09:30:11,32.05,0.0,110,352557,卖盘
09:30:14,32.05,0.0,663,2126244,卖盘
09:30:17,32.05,0.0,310,993261,买盘
09:30:20,32.05,0.0,148,472900,买盘
09:30:23,32.05,0.0,123,393388,买盘
09:30:25,32.04,-0.01,44,141001,中性盘
09:30:29,32.03,-0.01,317,1015492,卖盘
09:30:32,32.01,-0.02,645,2065934,卖盘
09:30:35,32.01,0.0,346,1107771,卖盘
09:30:38,32.01,0.0,493,1578126,卖盘
09:30:41,32.0,-0.01,808,2586384,卖盘
09:30:43,32.0,0.0,833,2665657,卖盘
09:30:47,32.0,0.0,562,1799125,卖盘
09:30:50,31.96,-0.04,243,776940,卖盘
09:30:53,31.95,-0.01,146,467835,卖盘
09:30:56,31.96,0.01,246,786060,买盘
09:30:59,31.93,-0.03,203,648732,卖盘
09:31:02,31.95,0.02,285,910731,中性盘
09:31:05,31.96,0.01,874,2795187,买盘
09:31:08,31.96,0.0,515,1645870,卖盘
09:31:11,31.95,-0.01,142,454027,卖盘
09:31:14,31.96,0.01,197,629826,买盘
09:31:17,31.96,0.0,613,1958737,买盘
09:31:20,31.96,0.0,106,337574,买盘
09:31:22,31.98,0.02,469,1500674,中性盘
09:31:26,32.01,0.03,630,2016448,买盘
09:31:29,32.03,0.02,947,3033205,买盘
09:31:32,32.04,0.01,117,374814,买盘
09:31:35,32.05,0.01,293,938912,买盘
09:31:38,32.06,0.01,184,590033,买盘
09:31:41,32.07,0.01,800,2565424,买盘
09:31:44,32.11,0.04,15,48154,买盘
09:31:47,32.16,0.05,141,452843,买盘
09:31:50,32.1,-0.06,50,160683,中性盘
09:31:53,32.11,0.01,195,626044,买盘
09:31:56,32.1,-0.01,14,44951,卖盘
09:31:59,32.14,0.04,58,186510,中性盘
09:32:02,32.16,0.02,36,115766,买盘
09:32:04,32.16,0.0,97,311906,买盘
09:32:08,32.2,0.04,170,547045,买盘
