time,price,change,volume,amount,type
09:25:03,33.35,-0.12,7832,26119720,买盘
09:30:00,33.3,-0.05,1201,4003253,卖盘
09:30:05,33.22,-0.08,1025,3412452,卖盘
09:30:07,33.25,0.03,537,1786174,中性盘
09:30:10,33.3,0.05,668,2222377,买盘
09:30:13,33.22,-0.08,617,2053598,卖盘
09:30:15,33.27,0.05,216,718366,买盘
09:30:19,33.27,0.0,501,1667316,卖盘
09:30:22,33.26,-0.01,258,858352,卖盘
09:30:25,33.25,-0.01,279,927716,卖盘
09:30:27,33.24,-0.01,177,588107,卖盘
09:30:31,33.25,0.01,61,202796,买盘
09:30:34,33.26,0.01,288,957734,买盘
09:30:37,33.24,-0.02,61,202773,中性盘
09:30:40,33.25,0.01,480,1594865,中性盘
09:30:43,33.24,-0.01,166,551797,卖盘
09:30:46,33.2,-0.04,163,541714,卖盘
09:30:49,33.24,0.04,128,425507,买盘
09:30:52,33.24,0.0,85,282496,卖盘
09:30:55,33.24,0.0,218,723980,卖盘
09:30:57,33.21,-0.03,76,252407,中性盘
09:31:01,33.24,0.03,114,378936,买盘
09:31:04,33.24,0.0,196,651565,卖盘
09:31:06,33.25,0.01,313,1040462,中性盘
09:31:10,33.24,-0.01,171,568491,卖盘
09:31:14,33.24,0.0,550,1827554,卖盘
09:31:16,33.23,-0.01,191,634624,中性盘
09:31:20,33.21,-0.02,73,242466,卖盘
09:31:22,33.23,0.02,59,195995,买盘
09:31:25,33.22,-0.01,151,501506,卖盘
09:31:28,33.21,-0.01,325,1078976,卖盘
09:31:32,33.22,0.01,222,737054,买盘
09:31:33,33.21,-0.01,110,365267,中性盘
09:31:38,33.2,-0.01,61,202488,卖盘
09:31:40,33.2,0.0,84,278879,买盘
09:31:44,33.2,0.0,60,199174,买盘
09:31:46,33.2,0.0,90,298718,买盘
09:31:49,33.19,-0.01,77,255570,卖盘
09:31:52,33.19,0.0,158,524402,买盘
09:31:55,33.18,-0.01,545,1808232,卖盘
09:31:57,33.19,0.01,600,1991208,买盘
09:32:01,33.19,0.0,900,2987814,卖盘
09:32:04,33.2,0.01,774,2568498,卖盘
09:32:08,33.22,0.02,196,650951,买盘
09:32:10,33.22,0.0,743,2466999,买盘
09:32:13,33.19,-0.03,189,627360,卖盘
09:32:15,33.19,0.0,18,59749,卖盘
09:32:18,33.19,0.0,233,773404,卖盘
09:32:22,33.2,0.01,194,643939,买盘
09:32:25,33.18,-0.02,115,381664,卖盘
09:32:28,33.17,-0.01,470,1559618,卖盘
09:32:32,33.18,0.01,96,318464,卖盘
09:32:35,33.18,0.0,285,945357,买盘
09:32:37,33.17,-0.01,899,2980655,中性盘
09:32:41,33.17,0.0,208,689896,买盘
09:32:43,33.17,0.0,189,626870,买盘
09:32:45,33.19,0.02,161,534285,买盘
09:32:50,33.18,-0.01,164,544254,卖盘
09:32:51,33.2,0.02,161,534308,买盘
09:32:55,33.2,0.0,103,341787,买盘
09:32:59,33.18,-0.02,193,640493,卖盘
09:33:02,33.19,0.01,118,391602,买盘
09:33:05,33.19,0.0,964,3199488,卖盘
09:33:07,33.18,-0.01,371,1231123,卖盘
09:33:10,33.16,-0.02,1413,4684964,卖盘
09:33:14,33.18,0.02,847,2808645,买盘
09:33:17,33.15,-0.03,420,1392234,卖盘
09:33:18,33.14,-0.01,366,1213515,卖盘
09:33:21,33.15,0.01,88,291620,买盘
09:33:26,33.13,-0.02,222,735519,卖盘
09:33:29,33.13,0.0,103,341147,买盘
09:33:32,33.13,0.0,314,1039762,买盘
09:33:34,33.11,-0.02,220,728787,卖盘
09:33:37,33.11,0.0,180,596198,卖盘
