time,price,change,volume,amount,type
09:25:05,33.47,0.06,980,3280060,卖盘
09:30:00,33.47,0.0,61,204125,买盘
09:30:03,33.48,0.01,495,1656863,买盘
09:30:06,33.48,0.0,372,1245563,卖盘
09:30:09,33.48,0.0,74,247727,卖盘
09:30:12,33.49,0.01,212,710084,买盘
09:30:14,33.5,0.01,428,1433420,买盘
09:30:18,33.51,0.01,595,1993458,买盘
09:30:21,33.51,0.0,259,868375,卖盘
09:30:24,33.55,0.04,128,429085,买盘
09:30:27,33.55,0.0,49,164337,买盘
09:30:30,33.57,0.02,69,231611,买盘
09:30:33,33.53,-0.04,48,161017,卖盘
09:30:36,33.52,-0.01,72,241392,卖盘
09:30:38,33.52,0.0,459,1540065,买盘
09:30:41,33.55,0.03,245,822268,买盘
09:30:44,33.53,-0.02,157,526695,卖盘
09:30:48,33.54,0.01,245,821190,卖盘
09:30:51,33.55,0.01,129,432710,买盘
09:30:54,33.54,-0.01,142,476400,中性盘
09:30:57,33.55,0.01,81,271622,中性盘
09:31:00,33.52,-0.03,113,378763,中性盘
09:31:03,33.52,0.0,248,831549,卖盘
09:31:06,33.55,0.03,99,331990,中性盘
09:31:08,33.52,-0.03,522,1749763,卖盘
09:31:12,33.54,0.02,157,526595,买盘
09:31:15,33.54,0.0,243,814897,买盘
09:31:18,33.53,-0.01,81,271570,买盘
09:31:21,33.53,0.0,96,321808,买盘
09:31:24,33.51,-0.02,189,633540,卖盘
09:31:26,33.52,0.01,203,680349,买盘
09:31:30,33.5,-0.02,74,247918,卖盘
09:31:33,33.5,0.0,1333,4465555,卖盘
09:31:35,33.46,-0.04,335,1121403,卖盘
09:31:39,33.46,0.0,620,2075464,卖盘
09:31:42,33.42,-0.04,132,441195,卖盘
09:31:45,33.41,-0.01,424,1419390,卖盘
09:31:47,33.39,-0.02,187,624490,卖盘
09:31:51,33.39,0.0,64,213711,卖盘
09:31:54,33.38,-0.01,745,2490646,卖盘
09:31:57,33.45,0.07,125,417582,买盘
09:31:59,33.49,0.04,82,274227,买盘
09:32:02,33.5,0.01,560,1875338,买盘
09:32:06,33.46,-0.04,137,458696,卖盘
09:32:09,33.49,0.03,36,120562,卖盘
09:32:12,33.49,0.0,30,100463,买盘
09:32:15,33.49,0.0,61,204345,卖盘
09:32:18,33.5,0.01,104,348397,买盘
09:32:21,33.5,0.0,125,418736,买盘
09:32:23,33.5,0.0,118,395298,买盘
09:32:27,33.5,0.0,408,1366516,卖盘
09:32:30,33.52,0.02,270,904846,买盘
09:32:33,33.5,-0.02,469,1572189,卖盘
09:32:36,33.5,0.0,254,850865,买盘
09:32:39,33.51,0.01,205,687066,买盘
09:32:42,33.53,0.02,139,465911,买盘
09:32:44,33.51,-0.02,176,590067,卖盘
09:32:48,33.53,0.02,165,553227,买盘
09:32:51,33.53,0.0,55,184412,卖盘
09:32:54,33.55,0.02,398,1335194,买盘
09:32:57,33.55,0.0,96,322058,买盘
09:33:00,33.53,-0.02,169,566466,卖盘
09:33:03,33.51,-0.02,57,191088,卖盘
09:33:05,33.53,0.02,15,50284,买盘
09:33:09,33.51,-0.02,41,137465,卖盘
09:33:12,33.53,0.02,145,486121,买盘
09:33:15,33.53,0.0,68,227937,买盘
09:33:18,33.51,-0.02,16,53624,中性盘
09:33:21,33.51,0.0,36,120648,卖盘
09:33:24,33.51,0.0,63,211182,卖盘
09:33:26,33.5,-0.01,12,40214,卖盘
09:33:30,33.52,0.02,55,184333,买盘
09:33:32,33.51,-0.01,91,304914,卖盘
09:33:36,33.51,0.0,188,630140,卖盘
09:33:39,33.51,0.0,230,770884,卖盘
09:33:42,33.51,0.0,35,117280,中性盘
09:33:45,33.5,-0.01,30,100508,卖盘
09:33:48,33.5,0.0,116,388612,卖盘
09:33:51,33.5,0.0,224,750324,卖盘
09:33:54,33.5,0.0,386,1293346,卖盘
09:33:57,33.48,-0.02,77,257947,卖盘
09:34:00,33.47,-0.01,52,174050,卖盘
09:34:03,33.48,0.01,581,1945391,买盘
09:34:06,33.48,0.0,251,840514,卖盘
09:34:09,33.49,0.01,128,428625,中性盘
09:34:12,33.49,0.0,263,880800,卖盘
09:34:15,33.49,0.0,375,1255877,买盘
09:34:18,33.49,0.0,218,730091,卖盘
09:34:21,33.47,-0.02,153,512243,卖盘
09:34:24,33.48,0.01,185,619382,买盘
09:34:26,33.47,-0.01,69,230931,卖盘
09:34:30,33.46,-0.01,76,254350,卖盘
09:34:33,33.44,-0.02,69,230858,卖盘
09:34:36,33.42,-0.02,24,80222,卖盘
09:34:39,33.41,-0.01,13,43449,卖盘
09:34:42,33.41,0.0,101,337572,买盘
09:34:45,33.43,0.02,216,721970,买盘
09:34:48,33.41,-0.02,97,324226,卖盘
09:34:51,33.42,0.01,89,297377,买盘
09:34:54,33.41,-0.01,27,90215,卖盘
09:34:57,33.42,0.01,54,180447,买盘
09:35:00,33.42,0.0,87,290680,买盘
09:35:03,33.42,0.0,482,1610014,买盘
09:35:06,33.42,0.0,305,1019263,卖盘
09:35:09,33.44,0.02,88,294190,买盘
09:35:12,33.42,-0.02,69,230710,卖盘
09:35:14,33.44,0.02,19,63531,买盘
09:35:18,33.44,0.0,33,110316,买盘
09:35:21,33.44,0.0,34,113696,卖盘
