time,price,change,volume,amount,type
09:25:04,33.63,-0.09,796,2678226,卖盘
09:30:03,33.53,-0.1,985,3307274,卖盘
09:30:06,33.52,-0.01,250,839987,中性盘
09:30:09,33.48,-0.04,481,1612423,卖盘
09:30:12,33.48,0.0,216,726055,买盘
09:30:15,33.53,0.05,247,825000,中性盘
09:30:18,33.53,0.0,28,95819,卖盘
09:30:21,33.51,-0.02,7,23466,卖盘
09:30:23,33.6,0.09,136,454148,买盘
09:30:26,33.61,0.01,38,128991,中性盘
09:30:30,33.61,0.0,20,67217,卖盘
09:30:33,33.6,-0.01,246,826118,卖盘
09:30:36,33.54,-0.06,20,69362,卖盘
09:30:39,33.56,0.02,122,409702,买盘
09:30:42,33.55,-0.01,27,90581,买盘
09:30:45,33.54,-0.01,238,799104,卖盘
09:30:48,33.56,0.02,133,445298,卖盘
09:30:51,33.55,-0.01,16,52293,中性盘
09:30:53,33.55,0.0,40,135575,买盘
09:30:57,33.53,-0.02,32,107329,卖盘
09:31:00,33.54,0.01,60,201000,买盘
09:31:03,33.55,0.01,342,1147436,卖盘
09:31:06,33.55,0.0,203,680568,买盘
09:31:09,33.59,0.04,74,248492,买盘
09:31:12,33.6,0.01,183,615762,买盘
09:31:15,33.6,0.0,108,363232,卖盘
09:31:17,33.62,0.02,53,175643,买盘
09:31:21,33.61,-0.01,181,608725,卖盘
09:31:24,33.63,0.02,548,1842072,买盘
09:31:27,33.65,0.02,162,546962,买盘
09:31:29,33.67,0.02,22,74037,买盘
09:31:33,33.66,-0.01,49,164064,卖盘
09:31:36,33.66,0.0,170,572295,卖盘
09:31:38,33.68,0.02,38,129130,买盘
09:31:41,33.68,0.0,19,61375,卖盘
09:31:45,33.66,-0.02,231,779519,卖盘
09:31:48,33.65,-0.01,53,178794,卖盘
09:31:51,33.64,-0.01,32,108997,卖盘
09:31:54,33.62,-0.02,103,345073,卖盘
09:31:57,33.64,0.02,64,216401,买盘
09:32:00,33.61,-0.03,10,31463,卖盘
09:32:03,33.6,-0.01,209,702822,卖盘
09:32:06,33.61,0.01,91,306854,中性盘
09:32:09,33.63,0.02,28,94125,买盘
09:32:11,33.62,-0.01,114,383702,卖盘
09:32:15,33.61,-0.01,156,523892,卖盘
09:32:18,33.61,0.0,180,605576,买盘
09:32:21,33.6,-0.01,65,216440,卖盘
09:32:24,33.61,0.01,87,292326,买盘
09:32:27,33.6,-0.01,20,69090,卖盘
09:32:30,33.61,0.01,46,152962,买盘
09:32:32,33.59,-0.02,185,621597,卖盘
09:32:35,33.59,0.0,59,199630,卖盘
09:32:39,33.59,0.0,71,238615,卖盘
09:32:42,33.59,0.0,22,73913,卖盘
