time,price,change,volume,amount,type
09:25:03,33.69,0.42,2468,8315804,买盘
09:30:01,33.69,0.0,1431,4817793,卖盘
09:30:03,33.61,-0.08,1973,6645022,卖盘
09:30:07,33.64,0.03,508,1710206,中性盘
09:30:10,33.65,0.01,67,228503,买盘
09:30:13,33.61,-0.04,736,2472924,卖盘
09:30:16,33.61,0.0,123,413742,买盘
09:30:19,33.61,0.0,107,359714,买盘
09:30:22,33.6,-0.01,636,2136601,卖盘
09:30:25,33.6,0.0,319,1071510,买盘
09:30:28,33.56,-0.04,235,789000,卖盘
09:30:31,33.59,0.03,105,352329,买盘
09:30:33,33.58,-0.01,386,1296874,中性盘
09:30:37,33.53,-0.05,31,104025,卖盘
09:30:40,33.53,0.0,154,516345,卖盘
09:30:43,33.55,0.02,85,285088,买盘
09:30:46,33.55,0.0,188,630351,买盘
09:30:49,33.5,-0.05,264,885488,卖盘
09:30:52,33.52,0.02,80,268078,买盘
09:30:55,33.51,-0.01,172,576468,中性盘
09:30:58,33.48,-0.03,140,468886,卖盘
09:31:01,33.49,0.01,100,334812,买盘
09:31:04,33.47,-0.02,962,3221846,卖盘
09:31:07,33.48,0.01,279,935476,中性盘
09:31:10,33.47,-0.01,59,197533,卖盘
09:31:13,33.58,0.11,196,658445,买盘
09:31:16,33.5,-0.08,225,753788,卖盘
09:31:19,33.5,0.0,76,255697,卖盘
09:31:22,33.5,0.0,70,234602,卖盘
09:31:25,33.5,0.0,96,321598,卖盘
09:31:28,33.5,0.0,114,382042,买盘
09:31:31,33.5,0.0,178,596062,买盘
09:31:34,33.48,-0.02,44,147358,中性盘
09:31:37,33.48,0.0,53,177395,买盘
09:31:40,33.48,0.0,110,368039,买盘
09:31:43,33.48,0.0,50,167409,买盘
09:31:46,33.48,0.0,54,180752,买盘
09:31:49,33.48,0.0,68,227664,买盘
09:31:52,33.49,0.01,43,144007,买盘
09:31:54,33.49,0.0,72,241176,卖盘
09:31:58,33.5,0.01,84,281360,买盘
09:32:01,33.5,0.0,186,623296,买盘
09:32:04,33.52,0.02,238,797565,买盘
09:32:07,33.53,0.01,184,617089,买盘
09:32:10,33.55,0.02,151,506599,买盘
09:32:13,33.57,0.02,123,412758,买盘
09:32:16,33.57,0.0,74,248427,买盘
09:32:19,33.59,0.02,242,812507,买盘
09:32:22,33.59,0.0,105,352724,买盘
09:32:25,33.6,0.01,139,467032,买盘
09:32:28,33.6,0.0,56,188110,买盘
09:32:31,33.59,-0.01,363,1219067,卖盘
09:32:34,33.59,0.0,173,581381,买盘
09:32:37,33.58,-0.01,77,258198,卖盘
09:32:40,33.58,0.0,64,214907,买盘
09:32:43,33.55,-0.03,771,2585517,卖盘
09:32:46,33.56,0.01,154,516464,买盘
09:32:49,33.5,-0.06,1151,3856750,卖盘
09:32:52,33.53,0.03,13,43829,中性盘
09:32:54,33.55,0.02,21,70423,中性盘
09:32:58,33.55,0.0,88,295249,卖盘
09:33:01,33.5,-0.05,640,2147623,卖盘
09:33:04,33.55,0.05,796,2669501,买盘
09:33:07,33.53,-0.02,32,107531,卖盘
09:33:10,33.54,0.01,156,522844,买盘
09:33:13,33.52,-0.02,21,70371,中性盘
09:33:16,33.49,-0.03,247,827251,卖盘
09:33:19,33.48,-0.01,931,3120425,卖盘
09:33:22,33.52,0.04,83,278641,买盘
09:33:25,33.47,-0.05,48,160396,卖盘
09:33:28,33.44,-0.03,97,324471,卖盘
09:33:31,33.53,0.09,764,2556230,买盘
09:33:34,33.46,-0.07,147,492019,卖盘
09:33:37,33.44,-0.02,557,1863297,卖盘
09:33:40,33.47,0.03,281,940760,中性盘
09:33:43,33.46,-0.01,700,2342018,卖盘
09:33:47,33.47,0.01,11,36817,买盘
09:33:49,33.47,0.0,162,542240,买盘
09:33:52,33.46,-0.01,115,384813,卖盘
09:33:55,33.46,0.0,31,103746,卖盘
09:33:58,33.48,0.02,292,977263,买盘
09:34:01,33.48,0.0,118,395063,买盘
09:34:04,33.51,0.03,317,1061850,买盘
09:34:07,33.5,-0.01,785,2629204,中性盘
09:34:10,33.5,0.0,85,282127,买盘
09:34:13,33.48,-0.02,110,368488,卖盘
09:34:16,33.49,0.01,5,16747,中性盘
09:34:19,33.49,0.0,168,562768,卖盘
09:34:22,33.5,0.01,340,1138980,买盘
09:34:25,33.5,0.0,34,113884,买盘
09:34:28,33.5,0.0,182,609671,买盘
09:34:31,33.49,-0.01,188,629795,卖盘
09:34:34,33.58,0.09,324,1086534,买盘
09:34:37,33.51,-0.07,28,93815,卖盘
09:34:40,33.5,-0.01,31,103857,卖盘
09:34:43,33.51,0.01,122,408919,买盘
09:34:46,33.5,-0.01,142,475702,卖盘
09:34:49,33.5,0.0,406,1359386,买盘
09:34:52,33.49,-0.01,98,327996,买盘
09:34:55,33.49,0.0,9,30133,买盘
09:34:58,33.45,-0.04,508,1698637,卖盘
09:35:01,33.43,-0.02,116,387733,卖盘
09:35:04,33.44,0.01,612,2045927,买盘
09:35:07,33.43,-0.01,196,655247,卖盘
09:35:10,33.42,-0.01,54,180428,卖盘
09:35:13,33.41,-0.01,177,591274,中性盘
09:35:16,33.39,-0.02,110,367338,卖盘
09:35:19,33.42,0.03,171,571324,买盘
09:35:22,33.42,0.0,146,487898,买盘
09:35:25,33.42,0.0,64,213817,卖盘
09:35:28,33.42,0.0,18,62165,卖盘
09:35:32,33.41,-0.01,18,60152,中性盘
09:35:34,33.39,-0.02,242,808863,卖盘
09:35:37,33.43,0.04,129,431228,买盘
09:35:40,33.42,-0.01,34,113628,中性盘
09:35:43,33.4,-0.02,92,307472,卖盘
09:35:46,33.42,0.02,14,46779,买盘
09:35:49,33.43,0.01,153,511836,买盘
09:35:52,33.42,-0.01,14,46792,卖盘
09:35:55,33.43,0.01,36,120316,买盘
09:35:58,33.42,-0.01,29,96927,卖盘
09:36:01,33.43,0.01,18,60174,买盘
09:36:05,33.43,0.0,282,942745,买盘
09:36:08,33.43,0.0,33,110321,卖盘
09:36:10,33.43,0.0,74,247439,卖盘
09:36:13,33.43,0.0,4,13373,卖盘
09:36:17,33.44,0.01,13,43472,买盘
09:36:22,33.44,0.0,102,341157,卖盘
09:36:25,33.45,0.01,61,204042,买盘
09:36:28,33.45,0.0,54,180628,买盘
09:36:32,33.45,0.0,89,297704,买盘
09:36:35,33.45,0.0,60,200693,买盘
09:36:37,33.47,0.02,79,264350,买盘
09:36:40,33.47,0.0,61,204184,买盘
09:36:43,33.46,-0.01,9,30117,卖盘
09:36:47,33.46,0.0,51,170680,卖盘
09:36:49,33.48,0.02,67,224311,买盘
09:36:52,33.47,-0.01,154,515432,卖盘
09:36:55,33.47,0.0,6,20081,卖盘
09:36:58,33.47,0.0,5,16734,买盘
09:37:01,33.47,0.0,60,200774,买盘
09:37:04,33.47,0.0,201,672903,买盘
09:37:08,33.48,0.01,5,16737,买盘
09:37:10,33.47,-0.01,96,321394,卖盘
09:37:13,33.49,0.02,64,214318,买盘
09:37:16,33.5,0.01,96,318932,买盘
09:37:19,33.5,0.0,140,468978,买盘
09:37:22,33.49,-0.01,62,207684,卖盘
09:37:25,33.5,0.01,71,237847,买盘
09:37:28,33.5,0.0,208,696610,买盘
09:37:31,33.49,-0.01,60,203612,中性盘
09:37:34,33.5,0.01,73,244546,买盘
09:37:37,33.5,0.0,127,425437,买盘
09:37:40,33.5,0.0,6,20100,买盘
09:37:43,33.5,0.0,50,167499,买盘
09:37:46,33.5,0.0,27,90446,买盘
09:37:49,33.5,0.0,125,418740,买盘
09:37:52,33.51,0.01,22,73706,买盘
09:37:55,33.5,-0.01,47,157446,卖盘
09:37:58,33.5,0.0,110,366427,买盘
09:38:02,33.49,-0.01,148,495531,中性盘
09:38:04,33.49,0.0,628,2103739,卖盘
09:38:08,33.48,-0.01,16,53006,卖盘
09:38:10,33.48,0.0,32,107703,买盘
09:38:13,33.48,0.0,28,93179,卖盘
09:38:17,33.48,0.0,51,171342,买盘
09:38:19,33.49,0.01,181,605501,买盘
09:38:22,33.44,-0.05,215,719485,卖盘
09:38:25,33.44,0.0,6,20083,卖盘
09:38:28,33.47,0.03,1,3347,中性盘
09:38:31,33.47,0.0,21,70285,中性盘
09:38:34,33.44,-0.03,25,83648,卖盘
09:38:37,33.44,0.0,19,63548,卖盘
09:38:40,33.43,-0.01,70,233980,卖盘
09:38:43,33.42,-0.01,44,147060,卖盘
09:38:47,33.42,0.0,13,43446,卖盘
09:38:49,33.43,0.01,164,547958,买盘
09:38:52,33.4,-0.03,228,764131,卖盘
09:38:56,33.39,-0.01,60,200349,中性盘
09:38:58,33.38,-0.01,16,52174,卖盘
09:39:02,33.38,0.0,71,236955,买盘
09:39:05,33.38,0.0,547,1825996,买盘
09:39:08,33.38,0.0,322,1074836,卖盘
09:39:10,33.37,-0.01,50,166880,中性盘
09:39:13,33.37,0.0,171,570387,卖盘
09:39:17,33.31,-0.06,181,603363,卖盘
09:39:19,33.35,0.04,179,596684,买盘
09:39:22,33.33,-0.02,18,59996,中性盘
09:39:25,33.35,0.02,75,250063,买盘
09:39:28,33.38,0.03,156,520514,买盘
09:39:32,33.38,0.0,185,617522,卖盘
09:39:35,33.3,-0.08,285,950491,卖盘
09:39:37,33.34,0.04,19,63304,买盘
09:39:40,33.34,0.0,63,209886,买盘
09:39:43,33.31,-0.03,236,784508,中性盘
09:39:46,33.31,0.0,89,296385,买盘
09:39:49,33.28,-0.03,96,320488,卖盘
09:39:52,33.3,0.02,57,189755,买盘
09:39:55,33.28,-0.02,30,100299,卖盘
09:39:58,33.28,0.0,88,292797,买盘
09:40:01,33.27,-0.01,145,481942,卖盘
09:40:05,33.28,0.01,210,699238,买盘
09:40:07,33.28,0.0,221,735807,卖盘
09:40:10,33.27,-0.01,416,1383341,卖盘
09:40:13,33.35,0.08,36,119986,买盘
09:40:16,33.3,-0.05,19,63304,卖盘
09:40:19,33.3,0.0,34,113240,卖盘
09:40:22,33.37,0.07,68,226522,买盘
09:40:25,33.36,-0.01,4,13339,买盘
09:40:28,33.35,-0.01,10,33355,中性盘
09:40:31,33.36,0.01,47,156772,买盘
09:40:35,33.35,-0.01,126,420097,卖盘
