time,price,change,volume,amount,type
09:25:03,29.85,0.25,3886,11599710,卖盘
09:30:02,29.85,0.0,1905,5689228,卖盘
09:30:04,29.84,-0.01,1477,4409026,卖盘
09:30:08,29.87,0.03,740,2210124,买盘
09:30:10,29.89,0.02,382,1141054,买盘
09:30:14,29.89,0.0,459,1371708,买盘
09:30:17,29.88,-0.01,259,773917,卖盘
09:30:20,29.89,0.01,346,1034194,卖盘
09:30:22,29.85,-0.04,487,1454299,卖盘
09:30:26,29.85,0.0,136,405600,买盘
09:30:29,29.78,-0.07,118,351902,卖盘
09:30:31,29.86,0.08,195,581995,买盘
09:30:35,29.78,-0.08,88,262285,卖盘
09:30:38,29.86,0.08,988,2946282,买盘
09:30:41,29.87,0.01,298,891647,买盘
09:30:44,29.81,-0.06,195,579456,卖盘
09:30:47,29.83,0.02,420,1252529,买盘
09:30:50,29.8,-0.03,524,1563467,卖盘
09:30:53,29.83,0.03,549,1636479,卖盘
09:30:56,29.83,0.0,275,820299,卖盘
09:30:59,29.83,0.0,468,1394992,卖盘
09:31:02,29.83,0.0,198,590712,卖盘
09:31:05,29.84,0.01,837,2496580,中性盘
09:31:08,29.83,-0.01,388,1157337,卖盘
09:31:11,29.83,0.0,342,1019486,买盘
09:31:14,29.8,-0.03,310,924001,卖盘
09:31:17,29.81,0.01,842,2508871,中性盘
09:31:20,29.8,-0.01,321,956888,卖盘
09:31:22,29.82,0.02,327,974881,买盘
09:31:25,29.83,0.01,406,1210481,买盘
09:31:29,29.77,-0.06,680,2027293,卖盘
09:31:32,29.79,0.02,92,274185,中性盘
09:31:35,29.82,0.03,468,1395396,买盘
09:31:37,29.8,-0.02,157,468136,卖盘
09:31:41,29.82,0.02,251,748387,中性盘
09:31:44,29.82,0.0,366,1091394,买盘
09:31:47,29.81,-0.01,370,1103302,卖盘
09:31:50,29.82,0.01,161,480042,中性盘
09:31:53,29.83,0.01,584,1744505,买盘
09:31:56,29.83,0.0,308,918923,卖盘
09:31:58,29.85,0.02,282,841581,买盘
09:32:02,29.85,0.0,368,1098017,卖盘
09:32:05,29.83,-0.02,271,808933,卖盘
09:32:08,29.86,0.03,250,746278,买盘
09:32:11,29.85,-0.01,652,1944666,买盘
09:32:14,29.83,-0.02,634,1893990,卖盘
09:32:17,29.85,0.02,443,1322592,买盘
09:32:20,29.86,0.01,255,761220,中性盘
09:32:23,29.85,-0.01,547,1632907,卖盘
09:32:26,29.85,0.0,241,719325,卖盘
09:32:29,29.85,0.0,807,2410836,买盘
09:32:32,29.87,0.02,102,304592,买盘
09:32:34,29.86,-0.01,310,925669,卖盘
09:32:38,29.88,0.02,196,585610,买盘
09:32:41,29.89,0.01,315,941656,买盘
09:32:44,29.89,0.0,210,627662,买盘
09:32:47,29.9,0.01,216,646524,买盘
09:32:50,29.92,0.02,23,68818,中性盘
09:32:52,29.93,0.01,101,302244,买盘
09:32:55,29.93,0.0,258,772077,卖盘
09:32:59,29.94,0.01,181,541904,买盘
09:33:02,29.95,0.01,242,724703,买盘
09:33:05,29.95,0.0,365,1092426,卖盘
09:33:08,29.95,0.0,1038,3110727,卖盘
09:33:11,29.98,0.03,397,1190090,买盘
09:33:14,29.95,-0.03,472,1415723,卖盘
09:33:17,29.98,0.03,716,2144706,买盘
09:33:20,29.95,-0.03,68,203819,卖盘
09:33:22,29.98,0.03,70,209876,买盘
09:33:26,29.98,0.0,709,2126347,卖盘
09:33:29,29.99,0.01,137,410894,中性盘
09:33:31,30.0,0.01,115,344978,买盘
09:33:35,30.0,0.0,182,545966,卖盘
09:33:38,29.97,-0.03,351,1052580,卖盘
09:33:40,29.94,-0.03,539,1614647,卖盘
09:33:44,30.0,0.06,491,1470710,买盘
09:33:47,29.95,-0.05,86,257716,卖盘
09:33:50,30.0,0.05,407,1220196,买盘
09:33:53,29.97,-0.03,117,350730,中性盘
09:33:56,29.97,0.0,50,149787,卖盘
09:33:59,29.96,-0.01,143,428489,卖盘
09:34:02,29.95,-0.01,93,278663,卖盘
09:34:05,29.94,-0.01,394,1180433,卖盘
09:34:08,29.96,0.02,298,892472,买盘
09:34:11,29.95,-0.01,77,230520,卖盘
09:34:14,29.94,-0.01,72,215480,中性盘
09:34:16,29.96,0.02,342,1024383,买盘
09:34:20,29.95,-0.01,149,445901,卖盘
09:34:23,29.9,-0.05,112,335342,卖盘
09:34:26,29.9,0.0,684,2048782,卖盘
09:34:29,29.94,0.04,732,2192409,买盘
09:34:32,29.9,-0.04,270,807739,卖盘
09:34:34,29.91,0.01,35,104715,中性盘
09:34:39,29.94,0.03,161,482034,卖盘
09:34:41,29.94,0.0,340,1017088,中性盘
09:34:44,29.91,-0.03,127,379753,中性盘
09:34:47,29.9,-0.01,196,586152,卖盘
09:34:49,29.91,0.01,136,406852,买盘
09:34:53,29.9,-0.01,80,239185,卖盘
09:34:56,29.88,-0.02,150,448239,卖盘
09:34:59,29.87,-0.01,95,283937,卖盘
09:35:02,29.88,0.01,123,367435,中性盘
09:35:05,29.85,-0.03,265,791169,卖盘
09:35:08,29.85,0.0,120,358155,卖盘
09:35:11,29.87,0.02,29,86579,买盘
09:35:14,29.86,-0.01,246,734611,中性盘
09:35:17,29.85,-0.01,347,1035315,中性盘
09:35:20,29.85,0.0,92,274648,卖盘
09:35:23,29.85,0.0,62,184968,买盘
09:35:26,29.81,-0.04,197,587988,卖盘
09:35:29,29.85,0.04,157,468593,买盘
09:35:32,29.84,-0.01,131,390993,中性盘
09:35:35,29.85,0.01,100,298495,买盘
09:35:38,29.85,0.0,235,701368,卖盘
09:35:41,29.82,-0.03,159,474184,卖盘
09:35:44,29.81,-0.01,98,292242,卖盘
09:35:47,29.82,0.01,233,694659,中性盘
09:35:50,29.84,0.02,39,116316,买盘
09:35:53,29.85,0.01,208,620635,买盘
09:35:56,29.82,-0.03,286,853301,卖盘
09:35:59,29.86,0.04,82,244802,买盘
09:36:02,29.85,-0.01,218,650948,卖盘
09:36:05,29.84,-0.01,416,1241552,卖盘
09:36:07,29.87,0.03,698,2082310,买盘
09:36:11,29.88,0.01,239,713682,买盘
09:36:14,29.87,-0.01,235,701916,卖盘
09:36:17,29.86,-0.01,560,1672844,卖盘
09:36:20,29.85,-0.01,197,588147,卖盘
09:36:24,29.86,0.01,106,316545,买盘
09:36:26,29.87,0.01,274,818363,买盘
09:36:29,29.86,-0.01,149,444931,卖盘
09:36:32,29.86,0.0,253,755536,卖盘
09:36:35,29.85,-0.01,787,2346253,卖盘
09:36:37,29.85,0.0,89,265701,中性盘
09:36:40,29.87,0.02,282,841478,买盘
09:36:44,29.87,0.0,103,307537,买盘
09:36:47,29.86,-0.01,480,1431351,卖盘
09:36:50,29.84,-0.02,721,2155313,卖盘
09:36:53,29.86,0.02,220,657049,买盘
09:36:56,29.87,0.01,72,214993,买盘
