time,price,change,volume,amount,type
09:25:02,32.26,0.15,1511,4874486,卖盘
09:30:02,32.27,0.01,755,2438409,买盘
09:30:04,32.31,0.04,565,1825697,买盘
09:30:08,32.31,0.0,94,303674,卖盘
09:30:11,32.31,0.0,257,830272,买盘
09:30:14,32.36,0.05,349,1130042,买盘
09:30:17,32.35,-0.01,27,87366,卖盘
09:30:20,32.37,0.02,84,271765,买盘
09:30:23,32.37,0.0,40,129475,买盘
09:30:24,32.38,0.01,307,993644,买盘
09:30:29,32.38,0.0,222,718323,买盘
09:30:32,32.38,0.0,115,372362,卖盘
09:30:35,32.38,0.0,119,385221,买盘
09:30:38,32.35,-0.03,207,669850,卖盘
09:30:41,32.35,0.0,420,1358698,买盘
09:30:44,32.34,-0.01,65,210351,卖盘
09:30:47,32.34,0.0,54,174602,买盘
09:30:50,32.33,-0.01,98,317106,卖盘
09:30:52,32.35,0.02,137,442995,买盘
09:30:56,32.35,0.0,133,430237,卖盘
09:30:59,32.36,0.01,90,291152,买盘
09:31:02,32.34,-0.02,265,857020,中性盘
09:31:05,32.35,0.01,28,90554,买盘
09:31:08,32.36,0.01,81,262044,买盘
09:31:09,32.37,0.01,127,410992,买盘
09:31:14,32.36,-0.01,108,349501,卖盘
09:31:17,32.36,0.0,38,122981,卖盘
09:31:20,32.37,0.01,253,818867,买盘
09:31:21,32.38,0.01,205,663789,买盘
09:31:26,32.39,0.01,141,456686,买盘
09:31:29,32.4,0.01,218,706182,买盘
09:31:30,32.39,-0.01,91,294905,卖盘
09:31:34,32.42,0.03,120,388832,买盘
09:31:38,32.44,0.02,163,528579,买盘
09:31:41,32.43,-0.01,108,350262,卖盘
09:31:44,32.44,0.01,248,804410,买盘
09:31:47,32.43,-0.01,109,353585,卖盘
09:31:50,32.43,0.0,35,113518,卖盘
09:31:53,32.42,-0.01,347,1125482,卖盘
09:31:56,32.42,0.0,110,356727,卖盘
09:31:59,32.41,-0.01,173,560786,卖盘
09:32:00,32.43,0.02,154,499134,买盘
09:32:04,32.43,0.0,441,1429430,买盘
09:32:08,32.43,0.0,83,269102,买盘
09:32:09,32.41,-0.02,253,820426,卖盘
09:32:14,32.43,0.02,140,453911,买盘
09:32:17,32.41,-0.02,100,324178,卖盘
09:32:19,32.43,0.02,206,667894,买盘
09:32:21,32.42,-0.01,94,304662,中性盘
09:32:26,32.41,-0.01,70,226894,卖盘
09:32:28,32.41,0.0,80,259280,买盘
09:32:32,32.4,-0.01,38,123155,卖盘
09:32:34,32.41,0.01,170,550936,买盘
09:32:38,32.41,0.0,119,385610,买盘
09:32:41,32.4,-0.01,129,418061,卖盘
09:32:44,32.4,0.0,155,502402,卖盘
09:32:47,32.41,0.01,102,330603,卖盘
09:32:50,32.41,0.0,101,327292,买盘
09:32:53,32.42,0.01,73,236609,买盘
09:32:56,32.43,0.01,329,1066898,买盘
09:32:57,32.44,0.01,271,878842,买盘
09:33:02,32.44,0.0,247,801157,买盘
09:33:05,32.44,0.0,148,480093,买盘
09:33:08,32.45,0.01,403,1307570,买盘
09:33:11,32.47,0.02,341,1106895,买盘
09:33:14,32.46,-0.01,294,954585,卖盘
09:33:17,32.49,0.03,256,831486,买盘
09:33:20,32.49,0.0,63,204684,买盘
09:33:23,32.5,0.01,229,744164,买盘
09:33:26,32.51,0.01,341,1108232,买盘
09:33:28,32.52,0.01,188,611080,买盘
09:33:32,32.52,0.0,193,627593,卖盘
09:33:35,32.52,0.0,75,243908,买盘
09:33:37,32.5,-0.02,398,1294103,卖盘
09:33:41,32.54,0.04,165,536684,买盘
09:33:44,32.51,-0.03,125,406594,卖盘
09:33:47,32.53,0.02,92,299132,中性盘
09:33:50,32.53,0.0,56,182182,卖盘
09:33:53,32.52,-0.01,122,396796,卖盘
09:33:56,32.53,0.01,68,221212,买盘
09:33:57,32.55,0.02,662,2154189,买盘
09:34:00,32.5,-0.05,489,1590175,卖盘
09:34:05,32.5,0.0,25,81250,买盘
09:34:07,32.5,0.0,307,997723,买盘
09:34:11,32.5,0.0,147,477721,买盘
09:34:13,32.49,-0.01,55,178730,卖盘
09:34:17,32.49,0.0,110,357477,卖盘
09:34:19,32.49,0.0,10,32495,卖盘
09:34:23,32.48,-0.01,734,2384306,卖盘
09:34:26,32.49,0.01,50,162446,买盘
09:34:29,32.48,-0.01,93,302114,卖盘
09:34:32,32.48,0.0,111,360599,卖盘
09:34:35,32.49,0.01,212,688641,买盘
09:34:38,32.48,-0.01,304,987468,卖盘
09:34:41,32.47,-0.01,88,285754,卖盘
09:34:44,32.47,0.0,92,298724,买盘
09:34:47,32.47,0.0,40,129880,买盘
09:34:50,32.47,0.0,35,113645,卖盘
09:34:53,32.47,0.0,81,263007,卖盘
09:34:56,32.46,-0.01,94,305192,卖盘
09:34:59,32.47,0.01,73,236987,卖盘
09:35:00,32.46,-0.01,57,185022,中性盘
09:35:05,32.49,0.03,680,2208713,买盘
09:35:08,32.5,0.01,442,1436410,买盘
09:35:11,32.53,0.03,516,1677216,买盘
09:35:14,32.53,0.0,249,809852,买盘
09:35:17,32.53,0.0,463,1505774,买盘
09:35:20,32.54,0.01,89,289551,买盘
09:35:21,32.53,-0.01,75,244003,卖盘
09:35:26,32.54,0.01,99,322104,买盘
09:35:29,32.53,-0.01,98,318852,卖盘
09:35:32,32.53,0.0,137,445786,买盘
09:35:35,32.53,0.0,42,136594,买盘
09:35:38,32.53,0.0,193,627939,买盘
09:35:40,32.54,0.01,162,527089,买盘
09:35:44,32.54,0.0,134,435974,卖盘
09:35:47,32.54,0.0,84,273330,买盘
09:35:50,32.54,0.0,147,478338,卖盘
09:35:53,32.54,0.0,155,504341,买盘
09:35:54,32.53,-0.01,165,536867,卖盘
09:35:59,32.53,0.0,179,582310,卖盘
09:36:02,32.52,-0.01,272,884932,卖盘
09:36:05,32.53,0.01,412,1340113,买盘
09:36:07,32.53,0.0,475,1545088,买盘
09:36:11,32.52,-0.01,147,478158,卖盘
09:36:14,32.52,0.0,280,909723,买盘
09:36:17,32.5,-0.02,99,321934,中性盘
09:36:20,32.5,0.0,397,1289719,买盘
09:36:23,32.48,-0.02,62,201368,中性盘
09:36:26,32.47,-0.01,47,152644,卖盘
09:36:29,32.47,0.0,141,457915,卖盘
09:36:32,32.46,-0.01,82,266260,卖盘
09:36:35,32.47,0.01,17,55199,买盘
09:36:38,32.47,0.0,56,181828,买盘
09:36:41,32.48,0.01,159,516307,买盘
09:36:44,32.47,-0.01,30,97430,卖盘
09:36:47,32.46,-0.01,53,172056,卖盘
09:36:50,32.47,0.01,45,146092,买盘
09:36:53,32.47,0.0,44,142868,买盘
09:36:56,32.47,0.0,95,308448,买盘
09:36:59,32.49,0.02,208,675388,买盘
09:37:02,32.48,-0.01,81,263060,卖盘
09:37:04,32.5,0.02,141,458136,买盘
09:37:08,32.5,0.0,185,601215,买盘
09:37:11,32.5,0.0,82,266540,卖盘
09:37:14,32.5,0.0,145,471252,卖盘
09:37:17,32.51,0.01,27,87767,买盘
09:37:20,32.52,0.01,60,195103,买盘
09:37:23,32.52,0.0,84,273133,买盘
09:37:26,32.52,0.0,144,468082,买盘
09:37:29,32.53,0.01,189,614779,买盘
09:37:32,32.53,0.0,119,387239,买盘
09:37:35,32.52,-0.01,107,347860,卖盘
09:37:38,32.52,0.0,72,234250,卖盘
09:37:41,32.53,0.01,24,78076,中性盘
09:37:44,32.52,-0.01,302,982414,卖盘
09:37:47,32.52,0.0,21,68487,卖盘
09:37:50,32.51,-0.01,87,282849,卖盘
09:37:53,32.51,0.0,153,497264,中性盘
09:37:54,32.49,-0.02,78,253535,卖盘
09:37:59,32.48,-0.01,213,691862,卖盘
09:38:02,32.47,-0.01,96,311731,卖盘
09:38:05,32.48,0.01,79,256577,买盘
09:38:07,32.46,-0.02,86,279241,卖盘
09:38:11,32.46,0.0,433,1405631,卖盘
09:38:14,32.46,0.0,21,68177,卖盘
09:38:17,32.41,-0.05,890,2886299,卖盘
09:38:20,32.46,0.05,34,110259,中性盘
09:38:21,32.47,0.01,119,386315,买盘
09:38:26,32.46,-0.01,105,340843,买盘
09:38:28,32.46,0.0,52,168802,卖盘
09:38:32,32.45,-0.01,189,613135,卖盘
09:38:35,32.42,-0.03,307,996565,中性盘
09:38:38,32.45,0.03,25,81088,买盘
09:38:41,32.42,-0.03,139,451014,卖盘
09:38:44,32.42,0.0,22,71334,卖盘
09:38:47,32.42,0.0,4,12968,买盘
09:38:49,32.4,-0.02,31,100470,卖盘
09:38:52,32.41,0.01,15,48615,卖盘
09:38:56,32.41,0.0,169,547647,买盘
09:38:59,32.4,-0.01,10,32400,卖盘
09:39:00,32.41,0.01,157,508760,买盘
09:39:04,32.41,0.0,2,6482,买盘
09:39:08,32.4,-0.01,191,618840,卖盘
09:39:11,32.41,0.01,254,823163,买盘
09:39:12,32.42,0.01,86,278584,买盘
09:39:17,32.43,0.01,124,402010,买盘
09:39:20,32.43,0.0,78,252907,买盘
09:39:23,32.44,0.01,154,499462,买盘
09:39:26,32.45,0.01,124,402256,买盘
09:39:29,32.45,0.0,118,382775,买盘
