time,price,change,volume,amount,type
09:25:04,28.89,0.1,2098,6061122,卖盘
09:30:02,28.86,-0.03,1609,4645047,卖盘
09:30:05,28.89,0.03,1219,3520960,买盘
09:30:08,28.86,-0.03,102,294614,卖盘
09:30:10,28.88,0.02,529,1528021,卖盘
09:30:14,28.88,0.0,202,585461,卖盘
09:30:17,28.89,0.01,94,271510,买盘
09:30:20,28.89,0.0,251,724807,买盘
09:30:23,28.88,-0.01,70,202012,买盘
09:30:26,28.85,-0.03,61,176016,卖盘
09:30:28,28.84,-0.01,49,141349,中性盘
09:30:30,28.86,0.02,141,406808,买盘
09:30:35,28.83,-0.03,82,236535,卖盘
09:30:37,28.83,0.0,94,270949,买盘
09:30:41,28.83,0.0,139,400521,买盘
09:30:44,28.83,0.0,40,115318,卖盘
09:30:45,28.83,0.0,54,155690,卖盘
09:30:48,28.83,0.0,122,351749,卖盘
09:30:53,28.84,0.01,99,285539,中性盘
09:30:55,28.83,-0.01,109,314265,卖盘
09:30:59,28.84,0.01,64,184622,中性盘
09:31:00,28.84,0.0,18,51922,卖盘
09:31:05,28.84,0.0,151,435449,卖盘
09:31:07,28.84,0.0,189,544956,买盘
09:31:11,28.83,-0.01,35,100930,中性盘
09:31:14,28.83,0.0,57,164318,卖盘
09:31:17,28.83,0.0,26,74954,买盘
09:31:20,28.82,-0.01,63,181638,卖盘
09:31:23,28.81,-0.01,66,190206,卖盘
09:31:25,28.82,0.01,32,92224,买盘
09:31:29,28.81,-0.01,113,325663,卖盘
09:31:32,28.81,0.0,336,966240,卖盘
09:31:35,28.82,0.01,259,746350,买盘
09:31:38,28.81,-0.01,279,803754,卖盘
09:31:40,28.82,0.01,54,155578,买盘
09:31:44,28.83,0.01,317,913580,买盘
09:31:47,28.81,-0.02,146,420875,卖盘
09:31:50,28.82,0.01,312,898642,中性盘
09:31:52,28.81,-0.01,167,481127,卖盘
09:31:56,28.81,0.0,176,507039,买盘
09:31:59,28.82,0.01,585,1685456,买盘
09:32:02,28.81,-0.01,48,138321,中性盘
09:32:05,28.81,0.0,268,772011,卖盘
09:32:08,28.83,0.02,32,92221,买盘
09:32:11,28.82,-0.01,163,469725,卖盘
09:32:14,28.81,-0.01,33,95075,卖盘
09:32:17,28.81,0.0,157,452405,卖盘
09:32:18,28.81,0.0,95,273737,买盘
09:32:23,28.81,0.0,188,541653,卖盘
09:32:26,28.83,0.02,195,562077,买盘
09:32:29,28.83,0.0,50,144122,卖盘
09:32:32,28.83,0.0,6,17298,卖盘
09:32:34,28.83,0.0,65,187392,卖盘
09:32:37,28.83,0.0,132,380487,买盘
09:32:40,28.84,0.01,420,1210601,买盘
09:32:44,28.83,-0.01,39,113084,卖盘
09:32:47,28.82,-0.01,108,310640,卖盘
09:32:50,28.82,0.0,161,464002,买盘
09:32:52,28.83,0.01,361,1040224,买盘
09:32:56,28.82,-0.01,58,167163,卖盘
09:32:59,28.82,0.0,352,1013903,卖盘
09:33:02,28.83,0.01,41,118137,买盘
09:33:05,28.8,-0.03,165,475373,卖盘
09:33:08,28.81,0.01,49,141169,买盘
09:33:11,28.82,0.01,106,305438,买盘
09:33:14,28.82,0.0,29,83569,买盘
09:33:17,28.82,0.0,110,316952,中性盘
09:33:20,28.82,0.0,10,28820,买盘
09:33:23,28.81,-0.01,65,187266,卖盘
09:33:26,28.82,0.01,53,152718,买盘
09:33:29,28.81,-0.01,34,97979,卖盘
09:33:30,28.82,0.01,67,193067,买盘
09:33:35,28.82,0.0,229,659850,买盘
09:33:38,28.82,0.0,67,193094,买盘
09:33:40,28.82,0.0,139,400598,卖盘
09:33:44,28.82,0.0,46,132572,卖盘
09:33:47,28.82,0.0,141,406345,卖盘
09:33:50,28.82,0.0,125,360321,买盘
09:33:53,28.82,0.0,33,95090,买盘
09:33:56,28.82,0.0,37,106599,买盘
09:33:59,28.82,0.0,109,314112,买盘
09:34:02,28.82,0.0,94,270937,卖盘
09:34:04,28.82,0.0,136,391952,卖盘
09:34:07,28.83,0.01,91,262325,买盘
09:34:11,28.82,-0.01,66,190225,卖盘
09:34:14,28.82,0.0,145,418107,卖盘
09:34:16,28.83,0.01,91,262391,中性盘
09:34:20,28.83,0.0,181,521677,买盘
09:34:23,28.83,0.0,43,123949,买盘
09:34:26,28.83,0.0,110,317098,买盘
09:34:29,28.82,-0.01,74,213298,卖盘
09:34:32,28.82,0.0,92,265127,卖盘
09:34:34,28.82,0.0,129,371667,买盘
09:34:38,28.82,0.0,54,155560,买盘
09:34:41,28.81,-0.01,8,23048,卖盘
09:34:44,28.81,0.0,175,504049,买盘
09:34:47,28.82,0.01,63,181550,买盘
09:34:50,28.82,0.0,191,550366,买盘
09:34:53,28.81,-0.01,388,1118209,卖盘
09:34:56,28.81,0.0,28,80673,卖盘
09:35:00,28.82,0.01,23,66270,买盘
09:35:02,28.82,0.0,98,282382,买盘
09:35:05,28.81,-0.01,204,587743,卖盘
09:35:08,28.81,0.0,101,290981,买盘
09:35:10,28.81,0.0,29,83549,买盘
09:35:14,28.81,0.0,221,636759,卖盘
09:35:16,28.81,0.0,339,976455,卖盘
09:35:18,28.8,-0.01,247,711406,卖盘
09:35:23,28.8,0.0,517,1489074,卖盘
09:35:26,28.8,0.0,324,932856,买盘
09:35:29,28.79,-0.01,380,1094117,卖盘
09:35:32,28.8,0.01,67,192935,买盘
09:35:34,28.8,0.0,84,241911,买盘
09:35:38,28.79,-0.01,182,523978,卖盘
09:35:41,28.79,0.0,98,282162,卖盘
09:35:44,28.79,0.0,193,555651,卖盘
09:35:47,28.8,0.01,441,1270080,买盘
09:35:50,28.8,0.0,138,397386,卖盘
09:35:53,28.8,0.0,184,529894,买盘
09:35:55,28.8,0.0,18,51837,买盘
09:35:59,28.79,-0.01,1038,2988248,卖盘
09:36:00,28.77,-0.02,249,716480,卖盘
09:36:05,28.75,-0.02,322,925949,卖盘
09:36:08,28.72,-0.03,48,137896,卖盘
09:36:11,28.74,0.02,7,20115,买盘
09:36:14,28.74,0.0,32,91942,买盘
09:36:16,28.74,0.0,54,155142,买盘
09:36:20,28.72,-0.02,78,224088,卖盘
09:36:22,28.73,0.01,22,63201,买盘
09:36:26,28.73,0.0,190,545770,买盘
09:36:29,28.72,-0.01,162,465171,卖盘
09:36:32,28.72,0.0,39,112007,买盘
09:36:35,28.73,0.01,360,1034232,买盘
09:36:38,28.71,-0.02,84,241256,卖盘
09:36:41,28.73,0.02,111,319254,买盘
09:36:44,28.73,0.0,26,74705,卖盘
09:36:47,28.74,0.01,369,1060156,买盘
09:36:50,28.74,0.0,51,146552,买盘
09:36:53,28.75,0.01,98,281728,买盘
09:36:55,28.74,-0.01,36,103499,卖盘
09:36:59,28.75,0.01,1,2875,买盘
09:37:02,28.75,0.0,15,43127,买盘
09:37:05,28.71,-0.04,127,364381,卖盘
09:37:08,28.72,0.01,382,1099680,买盘
09:37:11,28.72,0.0,5,14365,卖盘
09:37:14,28.75,0.03,16,46021,中性盘
09:37:16,28.77,0.02,74,212846,买盘
09:37:19,28.74,-0.03,66,189784,卖盘
09:37:23,28.75,0.01,99,284617,买盘
09:37:25,28.76,0.01,180,517591,买盘
09:37:28,28.76,0.0,16,46008,卖盘
09:37:30,28.77,0.01,249,715882,买盘
09:37:35,28.76,-0.01,86,247346,买盘
09:37:38,28.76,0.0,25,71890,卖盘
09:37:41,28.76,0.0,14,40264,买盘
09:37:44,28.76,0.0,47,135199,买盘
09:37:46,28.76,0.0,139,399661,买盘
09:37:50,28.76,0.0,23,66148,卖盘
09:37:52,28.76,0.0,18,51769,卖盘
09:37:55,28.76,0.0,4,11506,卖盘
09:37:59,28.76,0.0,18,51769,卖盘
09:38:02,28.76,0.0,23,66160,卖盘
09:38:05,28.76,0.0,58,166815,卖盘
09:38:08,28.77,0.01,119,342185,买盘
09:38:11,28.76,-0.01,27,77652,卖盘
09:38:14,28.76,0.0,45,129411,买盘
09:38:17,28.76,0.0,123,353624,买盘
09:38:20,28.76,0.0,19,54632,买盘
09:38:21,28.76,0.0,32,92027,买盘
09:38:25,28.76,0.0,395,1135881,买盘
09:38:29,28.76,0.0,14,40264,卖盘
09:38:32,28.76,0.0,40,115040,买盘
09:38:35,28.75,-0.01,186,534843,卖盘
09:38:38,28.76,0.01,83,238779,买盘
09:38:41,28.75,-0.01,30,86279,卖盘
09:38:42,28.77,0.02,64,184085,买盘
09:38:47,28.75,-0.02,28,80510,卖盘
09:38:50,28.77,0.02,112,322111,买盘
09:38:53,28.75,-0.02,30,86276,卖盘
09:38:56,28.76,0.01,90,258828,买盘
09:38:59,28.77,0.01,103,296299,买盘
09:39:02,28.77,0.0,108,310716,买盘
09:39:04,28.76,-0.01,184,529355,卖盘
09:39:08,28.77,0.01,8,23016,中性盘
09:39:11,28.76,-0.01,220,632810,卖盘
09:39:14,28.76,0.0,13,37388,买盘
09:39:17,28.76,0.0,23,66131,买盘
09:39:20,28.75,-0.01,33,94886,卖盘
09:39:23,28.76,0.01,18,51768,买盘
09:39:26,28.76,0.0,90,258827,买盘
09:39:28,28.77,0.01,104,299120,买盘
09:39:32,28.76,-0.01,66,189816,中性盘
09:39:34,28.76,0.0,74,212824,卖盘
09:39:36,28.77,0.01,10,28770,买盘
09:39:41,28.77,0.0,22,63275,买盘
09:39:44,28.77,0.0,123,353761,买盘
09:39:47,28.77,0.0,27,77679,买盘
09:39:50,28.77,0.0,39,112201,买盘
09:39:53,28.77,0.0,32,92064,买盘
09:39:56,28.76,-0.01,38,109309,卖盘
09:39:58,28.77,0.01,33,94931,买盘
09:40:02,28.77,0.0,219,629943,买盘
09:40:05,28.78,0.01,333,958124,买盘
09:40:08,28.78,0.0,2,5756,买盘
09:40:10,28.77,-0.01,78,224407,卖盘
09:40:14,28.78,0.01,18,51787,买盘
09:40:17,28.77,-0.01,7,20145,卖盘
09:40:19,28.79,0.02,723,2081098,买盘
09:40:23,28.78,-0.01,104,299413,中性盘
09:40:26,28.79,0.01,27,77720,买盘
09:40:28,28.78,-0.01,110,316504,卖盘
09:40:30,28.78,0.0,58,166941,卖盘
09:40:35,28.78,0.0,25,71950,买盘
09:40:38,28.77,-0.01,71,204308,卖盘
09:40:41,28.78,0.01,50,143900,买盘
09:40:44,28.78,0.0,24,69057,买盘
09:40:46,28.78,0.0,75,215816,买盘
09:40:49,28.78,0.0,54,155412,买盘
09:40:53,28.77,-0.01,99,284851,卖盘
09:40:56,28.78,0.01,228,656195,买盘
09:40:59,28.78,0.0,33,94961,买盘
09:41:02,28.79,0.01,349,1004730,买盘
09:41:05,28.78,-0.01,19,54683,中性盘
09:41:08,28.77,-0.01,100,287794,卖盘
09:41:14,28.78,0.01,47,135266,卖盘
09:41:17,28.78,0.0,106,304965,买盘
09:41:20,28.79,0.01,213,614011,买盘
09:41:22,28.79,0.0,31,89249,卖盘
09:41:26,28.79,0.0,19,54701,卖盘
09:41:29,28.79,0.0,18,51822,卖盘
09:41:32,28.8,0.01,11,31672,买盘
09:41:34,28.8,0.0,17,48954,买盘
09:41:38,28.79,-0.01,365,1049328,卖盘
09:41:41,28.79,0.0,34,97886,买盘
09:41:42,28.78,-0.01,43,123760,卖盘
09:41:47,28.79,0.01,140,403058,买盘
09:41:50,28.79,0.0,64,184256,买盘
09:41:53,28.8,0.01,24,69115,买盘
09:41:56,28.79,-0.01,24,69096,卖盘
09:41:57,28.79,0.0,60,172766,卖盘
09:42:02,28.79,0.0,189,544277,卖盘
09:42:05,28.79,0.0,164,472175,买盘
09:42:08,28.79,0.0,178,512359,买盘
09:42:11,28.79,0.0,49,141056,买盘
09:42:14,28.79,0.0,135,388521,买盘
09:42:17,28.8,0.01,36,103652,买盘
09:42:20,28.79,-0.01,10,28794,卖盘
09:42:21,28.79,0.0,7,20153,卖盘
09:42:26,28.8,0.01,51,146880,买盘
09:42:29,28.8,0.0,71,204467,买盘
09:42:32,28.78,-0.02,327,941447,卖盘
09:42:34,28.8,0.02,40,115126,买盘
09:42:41,28.8,0.0,56,161318,卖盘
09:42:43,28.82,0.02,73,210337,买盘
09:42:47,28.81,-0.01,43,123883,卖盘
09:42:50,28.82,0.01,31,89331,买盘
09:42:53,28.81,-0.01,88,253588,卖盘
09:42:56,28.82,0.01,128,368807,中性盘
09:42:58,28.82,0.0,31,89362,卖盘
09:43:02,28.83,0.01,23,66307,买盘
09:43:05,28.83,0.0,11,31713,买盘
09:43:07,28.83,0.0,11,31712,卖盘
09:43:11,28.83,0.0,16,46128,买盘
09:43:14,28.83,0.0,3,8649,买盘
09:43:16,28.83,0.0,19,54777,买盘
09:43:20,28.83,0.0,119,342919,买盘
09:43:23,28.82,-0.01,11,31707,卖盘
09:43:25,28.8,-0.02,51,146976,卖盘
09:43:28,28.82,0.02,23,66299,买盘
09:43:32,28.82,0.0,35,100870,买盘
09:43:35,28.83,0.01,98,282522,买盘
09:43:38,28.83,0.0,55,158565,买盘
09:43:41,28.83,0.0,59,170097,买盘
09:43:44,28.84,0.01,340,980319,买盘
09:43:47,28.84,0.0,228,657752,卖盘
09:43:50,28.85,0.01,59,170175,买盘
09:43:52,28.85,0.0,76,219332,卖盘
09:43:56,28.85,0.0,10,28857,卖盘
09:43:59,28.87,0.02,60,173148,买盘
09:44:02,28.87,0.0,120,346431,买盘
09:44:05,28.87,0.0,151,435937,买盘
09:44:08,28.86,-0.01,53,153011,卖盘
09:44:11,28.87,0.01,39,112593,买盘
09:44:14,28.87,0.0,95,274118,卖盘
09:44:17,28.87,0.0,46,132801,买盘
09:44:20,28.86,-0.01,72,207792,卖盘
09:44:23,28.87,0.01,132,380997,买盘
09:44:26,28.87,0.0,149,429922,买盘
09:44:29,28.86,-0.01,22,63493,中性盘
09:44:32,28.86,0.0,41,118308,买盘
09:44:35,28.85,-0.01,96,276973,卖盘
09:44:38,28.85,0.0,45,129834,卖盘
09:44:41,28.86,0.01,50,144272,买盘
09:44:44,28.85,-0.01,44,126940,买盘
09:44:47,28.84,-0.01,72,207666,卖盘
09:44:50,28.84,0.0,54,155719,卖盘
09:44:53,28.83,-0.01,76,219143,卖盘
09:44:56,28.83,0.0,5,14415,买盘
09:44:59,28.83,0.0,95,273837,买盘
09:45:01,28.81,-0.02,141,406267,卖盘
09:45:05,28.83,0.02,178,512855,买盘
09:45:07,28.83,0.0,15,43239,买盘
09:45:10,28.82,-0.01,16,46123,卖盘
09:45:13,28.84,0.02,25,72091,买盘
09:45:17,28.83,-0.01,71,205625,卖盘
09:45:20,28.84,0.01,65,187439,买盘
09:45:23,28.84,0.0,415,1196127,卖盘
09:45:26,28.8,-0.04,243,700112,卖盘
09:45:29,28.84,0.04,11,31724,买盘
09:45:32,28.84,0.0,29,83636,卖盘
09:45:35,28.82,-0.02,196,565205,卖盘
09:45:38,28.84,0.02,49,141262,买盘
09:45:41,28.84,0.0,65,187436,买盘
09:45:44,28.85,0.01,147,424012,买盘
09:45:47,28.83,-0.02,9,25955,卖盘
09:45:50,28.83,0.0,107,308587,卖盘
09:45:53,28.84,0.01,35,100959,买盘
09:45:55,28.84,0.0,11,31724,买盘
09:45:58,28.84,0.0,163,470274,卖盘
09:46:01,28.86,0.02,10,28850,买盘
09:46:04,28.85,-0.01,98,282725,卖盘
09:46:08,28.86,0.01,74,213496,买盘
09:46:11,28.85,-0.01,49,141364,卖盘
09:46:14,28.86,0.01,184,530806,买盘
09:46:17,28.86,0.0,59,170306,卖盘
09:46:20,28.86,0.0,172,496392,卖盘
09:46:22,28.86,0.0,97,279879,买盘
09:46:26,28.86,0.0,165,476174,买盘
09:46:28,28.85,-0.01,151,435650,卖盘
09:46:31,28.84,-0.01,87,250922,卖盘
09:46:35,28.84,0.0,120,346028,买盘
09:46:38,28.82,-0.02,74,213302,卖盘
09:46:40,28.83,0.01,119,342963,买盘
09:46:44,28.83,0.0,60,172961,卖盘
09:46:47,28.84,0.01,96,276736,买盘
09:46:49,28.81,-0.03,167,481180,卖盘
09:46:53,28.81,0.0,68,195856,买盘
09:46:56,28.83,0.02,227,654471,买盘
09:46:59,28.84,0.01,37,106672,买盘
09:47:02,28.81,-0.03,51,147030,卖盘
09:47:05,28.83,0.02,23,66314,卖盘
09:47:08,28.83,0.0,41,118179,卖盘
09:47:10,28.83,0.0,50,144122,买盘
09:47:14,28.81,-0.02,54,155592,卖盘
09:47:17,28.83,0.02,26,74922,买盘
09:47:20,28.83,0.0,64,184399,买盘
09:47:23,28.83,0.0,22,63403,买盘
09:47:26,28.83,0.0,106,305385,买盘
09:47:29,28.83,0.0,17,49000,买盘
09:47:32,28.82,-0.01,6,17292,卖盘
09:47:34,28.81,-0.01,128,368759,卖盘
09:47:38,28.81,0.0,48,138256,买盘
09:47:41,28.81,0.0,30,86426,买盘
09:47:44,28.82,0.01,86,247819,买盘
09:47:47,28.82,0.0,16,46116,卖盘
09:47:50,28.82,0.0,11,31702,卖盘
09:47:53,28.82,0.0,91,262273,卖盘
09:47:56,28.83,0.01,86,247877,买盘
09:47:59,28.82,-0.01,75,216158,卖盘
09:48:02,28.82,0.0,137,394854,卖盘
09:48:05,28.83,0.01,38,109532,买盘
09:48:08,28.82,-0.01,196,564941,卖盘
09:48:11,28.82,0.0,41,118127,买盘
09:48:14,28.82,0.0,136,391758,买盘
09:48:17,28.81,-0.01,33,95076,卖盘
09:48:20,28.82,0.01,14,40339,买盘
09:48:23,28.82,0.0,14,40347,买盘
09:48:26,28.8,-0.02,59,169956,卖盘
09:48:29,28.81,0.01,228,656661,买盘
09:48:32,28.81,0.0,38,109478,买盘
09:48:34,28.81,0.0,44,126750,买盘
09:48:38,28.8,-0.01,66,189133,卖盘
09:48:41,28.8,0.0,274,789119,买盘
09:48:44,28.8,0.0,53,152646,买盘
09:48:47,28.79,-0.01,99,286069,卖盘
09:48:50,28.8,0.01,18,51843,卖盘
09:48:52,28.8,0.0,116,334121,卖盘
09:48:55,28.8,0.0,167,480855,买盘
09:49:00,28.8,0.0,58,167032,买盘
09:49:01,28.81,0.01,37,106539,买盘
09:49:04,28.81,0.0,240,691596,买盘
09:49:08,28.81,0.0,16,46117,卖盘
09:49:11,28.82,0.01,1,2882,中性盘
09:49:13,28.82,0.0,15,43235,卖盘
09:49:17,28.82,0.0,168,484143,买盘
09:49:20,28.82,0.0,9,25938,中性盘
09:49:23,28.82,0.0,117,337251,卖盘
09:49:26,28.83,0.01,45,129735,买盘
09:49:28,28.83,0.0,25,72075,买盘
09:49:32,28.83,0.0,170,488535,买盘
09:49:35,28.82,-0.01,215,619936,买盘
09:49:38,28.83,0.01,28,80724,卖盘
09:49:41,28.83,0.0,20,57660,卖盘
09:49:44,28.84,0.01,592,1707637,买盘
09:49:47,28.84,0.0,433,1249017,卖盘
09:49:50,28.86,0.02,46,132738,买盘
09:49:52,28.84,-0.02,132,380928,卖盘
09:49:56,28.84,0.0,32,92318,卖盘
09:49:58,28.84,0.0,260,749746,卖盘
09:50:02,28.82,-0.02,73,210464,卖盘
09:50:05,28.83,0.01,140,403497,买盘
09:50:07,28.81,-0.02,244,704695,卖盘
09:50:11,28.82,0.01,71,204624,卖盘
09:50:15,28.82,0.0,126,363014,买盘
09:50:17,28.83,0.01,112,322774,买盘
09:50:20,28.82,-0.01,63,181549,卖盘
09:50:23,28.8,-0.02,203,584828,卖盘
09:50:26,28.8,0.0,325,935988,卖盘
09:50:29,28.79,-0.01,238,685333,卖盘
09:50:31,28.78,-0.01,319,917441,卖盘
09:50:34,28.77,-0.01,602,1732558,卖盘
09:50:38,28.77,0.0,204,586911,卖盘
09:50:41,28.77,0.0,309,888702,买盘
09:50:44,28.77,0.0,76,218606,买盘
09:50:47,28.76,-0.01,40,115062,卖盘
09:50:50,28.76,0.0,38,109317,卖盘
09:50:53,28.76,0.0,156,448598,卖盘
09:50:56,28.77,0.01,6,17258,买盘
09:51:00,28.76,-0.01,33,94908,卖盘
09:51:02,28.77,0.01,17,48899,买盘
09:51:05,28.77,0.0,140,402647,买盘
09:51:08,28.77,0.0,16,46031,买盘
09:51:11,28.77,0.0,107,307778,买盘
09:51:14,28.77,0.0,45,129460,买盘
09:51:17,28.77,0.0,64,184110,买盘
09:51:20,28.77,0.0,92,264684,买盘
