time,price,change,volume,amount,type
09:25:02,31.9,0.12,2421,7722990,卖盘
09:30:02,31.8,-0.1,462,1472195,卖盘
09:30:05,31.9,0.1,802,2557684,买盘
09:30:08,31.9,0.0,152,484894,卖盘
09:30:11,31.92,0.02,36,114871,买盘
09:30:14,31.95,0.03,304,970287,买盘
09:30:16,31.9,-0.05,5,15950,中性盘
09:30:20,31.89,-0.01,221,705193,卖盘
09:30:22,31.9,0.01,311,992061,买盘
09:30:26,31.9,0.0,497,1586071,买盘
09:30:29,31.92,0.02,28,89400,卖盘
09:30:32,31.88,-0.04,117,373212,卖盘
09:30:35,31.9,0.02,187,596314,买盘
09:30:38,31.88,-0.02,116,369930,卖盘
09:30:41,31.9,0.02,179,570767,买盘
09:30:44,31.88,-0.02,27,86088,中性盘
09:30:47,31.88,0.0,73,232724,买盘
09:30:50,31.87,-0.01,99,315565,卖盘
09:30:53,31.87,0.0,74,235783,买盘
09:30:56,31.86,-0.01,33,105168,中性盘
09:30:58,31.82,-0.04,11,35012,卖盘
09:31:02,31.84,0.02,85,270492,买盘
09:31:05,31.8,-0.04,122,388052,卖盘
09:31:07,31.82,0.02,207,658353,买盘
09:31:11,31.84,0.02,522,1660259,买盘
09:31:14,31.79,-0.05,281,893527,卖盘
09:31:17,31.74,-0.05,152,483131,卖盘
09:31:20,31.72,-0.02,119,377855,卖盘
09:31:23,31.69,-0.03,103,326648,卖盘
09:31:25,31.69,0.0,146,462613,卖盘
09:31:28,31.65,-0.04,160,506967,卖盘
09:31:32,31.62,-0.03,74,234250,卖盘
09:31:35,31.64,0.02,106,335425,中性盘
09:31:38,31.64,0.0,112,354514,买盘
09:31:41,31.65,0.01,179,566475,买盘
09:31:44,31.64,-0.01,219,693500,卖盘
09:31:47,31.68,0.04,66,208895,买盘
09:31:49,31.68,0.0,115,364036,买盘
09:31:53,31.66,-0.02,45,142447,中性盘
09:31:56,31.65,-0.01,97,307134,卖盘
09:31:59,31.65,0.0,51,161411,买盘
09:32:02,31.63,-0.02,386,1220402,卖盘
09:32:05,31.65,0.02,140,442906,买盘
09:32:07,31.6,-0.05,105,331867,卖盘
09:32:11,31.64,0.04,350,1106080,买盘
09:32:14,31.64,0.0,144,455529,卖盘
09:32:17,31.64,0.0,62,195913,买盘
09:32:19,31.55,-0.09,71,224205,卖盘
09:32:23,31.55,0.0,151,476420,卖盘
09:32:26,31.54,-0.01,216,680994,卖盘
09:32:29,31.52,-0.02,112,353129,卖盘
09:32:32,31.5,-0.02,250,787842,卖盘
09:32:35,31.49,-0.01,461,1451907,卖盘
09:32:38,31.45,-0.04,189,594935,卖盘
09:32:41,31.48,0.03,215,675452,买盘
09:32:44,31.42,-0.06,148,465001,中性盘
09:32:46,31.4,-0.02,280,879751,卖盘
09:32:49,31.42,0.02,245,769862,买盘
09:32:53,31.44,0.02,69,216896,中性盘
