time,price,change,volume,amount,type
09:25:03,32.47,-0.01,2646,8591562,买盘
09:30:01,32.47,0.0,162,525893,买盘
09:30:04,32.47,0.0,620,2012296,买盘
09:30:07,32.4,-0.07,382,1238776,卖盘
09:30:10,32.37,-0.03,131,423987,中性盘
09:30:13,32.33,-0.04,143,462604,卖盘
09:30:16,32.33,0.0,123,397785,卖盘
09:30:19,32.32,-0.01,188,607392,卖盘
09:30:22,32.28,-0.04,260,839842,卖盘
09:30:25,32.27,-0.01,111,358200,卖盘
09:30:28,32.24,-0.03,229,738534,卖盘
09:30:31,32.21,-0.03,93,299641,卖盘
09:30:34,32.23,0.02,174,560476,买盘
09:30:37,32.23,0.0,163,525184,买盘
09:30:40,32.23,0.0,281,905144,买盘
09:30:43,32.23,0.0,434,1397340,卖盘
09:30:46,32.18,-0.05,237,763863,卖盘
09:30:49,32.15,-0.03,164,527515,卖盘
09:30:51,32.15,0.0,185,595120,卖盘
09:30:55,32.16,0.01,83,266868,中性盘
09:30:58,32.17,0.01,138,443815,买盘
09:31:01,32.16,-0.01,102,328036,买盘
09:31:04,32.17,0.01,454,1460559,中性盘
09:31:07,32.18,0.01,245,788976,中性盘
09:31:10,32.18,0.0,292,939841,卖盘
09:31:13,32.18,0.0,121,389273,买盘
09:31:16,32.22,0.04,426,1371592,买盘
09:31:19,32.2,-0.02,346,1114185,卖盘
09:31:22,32.21,0.01,492,1584231,买盘
09:31:25,32.21,0.0,599,1927996,卖盘
09:31:28,32.22,0.01,227,730813,买盘
09:31:30,32.22,0.0,71,228720,买盘
09:31:34,32.21,-0.01,205,660228,卖盘
09:31:37,32.16,-0.05,843,2711751,卖盘
09:31:40,32.18,0.02,26,83676,卖盘
09:31:43,32.15,-0.03,234,752586,卖盘
09:31:46,32.13,-0.02,278,893347,卖盘
09:31:48,32.16,0.03,117,376357,卖盘
09:31:52,32.18,0.02,327,1051811,买盘
09:31:55,32.18,0.0,178,573004,卖盘
09:31:58,32.16,-0.02,81,261184,卖盘
09:32:01,32.15,-0.01,378,1215434,卖盘
09:32:03,32.16,0.01,115,369812,中性盘
09:32:07,32.18,0.02,117,374974,买盘
09:32:10,32.18,0.0,133,427924,买盘
09:32:12,32.18,0.0,306,985122,卖盘
09:32:16,32.18,0.0,183,588959,卖盘
