time,price,change,volume,amount,type
09:25:04,100.57,-1.13,641,6455789,卖盘
09:30:01,100.51,-0.06,15,150797,买盘
09:30:04,100.5,-0.01,254,2552130,卖盘
09:30:07,100.4,-0.1,121,1215341,卖盘
09:30:10,100.33,-0.07,120,1204642,中性盘
09:30:13,100.31,-0.02,155,1554647,中性盘
09:30:16,100.4,0.09,151,1513414,买盘
09:30:19,100.5,0.1,114,1144630,买盘
09:30:22,100.5,0.0,66,659654,买盘
09:30:25,100.4,-0.1,51,514684,买盘
09:30:28,100.49,0.09,48,482195,买盘
09:30:31,100.49,0.0,52,522109,买盘
09:30:34,100.2,-0.29,57,572319,卖盘
09:30:37,100.2,0.0,31,310967,买盘
09:30:40,100.49,0.29,61,611915,买盘
09:30:43,100.3,-0.19,75,752687,卖盘
09:30:46,100.31,0.01,62,621972,买盘
09:30:49,100.3,-0.01,55,551951,卖盘
09:30:52,100.3,0.0,70,702329,卖盘
09:30:55,100.22,-0.08,53,531144,中性盘
09:30:58,100.22,0.0,117,1172475,买盘
09:31:01,100.3,0.08,36,360842,买盘
09:31:05,100.3,0.0,78,781894,买盘
09:31:07,100.2,-0.1,63,631140,中性盘
09:31:10,100.28,0.08,9,90213,买盘
09:31:13,100.29,0.01,32,320896,买盘
09:31:16,100.23,-0.06,38,380881,卖盘
09:31:19,100.28,0.05,38,380944,买盘
09:31:22,100.29,0.01,107,1072572,买盘
09:31:25,100.2,-0.09,58,581536,卖盘
09:31:28,100.2,0.0,38,380791,买盘
09:31:31,100.15,-0.05,104,1042141,卖盘
09:31:34,100.14,-0.01,119,1191500,中性盘
09:31:37,100.15,0.01,54,540799,买盘
09:31:40,100.2,0.05,90,901179,买盘
09:31:43,100.14,-0.06,58,581060,卖盘
09:31:46,100.15,0.01,61,610910,买盘
09:31:49,100.17,0.02,40,400817,卖盘
09:31:52,100.2,0.03,121,1211910,买盘
09:31:55,100.15,-0.05,62,620969,卖盘
09:31:57,100.18,0.03,62,620917,中性盘
09:32:01,100.12,-0.06,48,480737,卖盘
09:32:04,100.09,-0.03,73,730697,卖盘
09:32:07,100.12,0.03,39,390383,买盘
09:32:10,100.11,-0.01,32,320396,中性盘
09:32:13,100.06,-0.05,76,760639,卖盘
09:32:16,100.06,0.0,45,450260,买盘
09:32:19,100.05,-0.01,74,740389,卖盘
09:32:22,100.06,0.01,36,360183,买盘
09:32:25,100.09,0.03,57,570392,买盘
09:32:28,100.09,0.0,91,910905,买盘
09:32:31,100.12,0.03,150,1502190,买盘
09:32:34,100.13,0.01,73,731097,卖盘
09:32:37,100.24,0.11,24,240515,买盘
09:32:40,100.31,0.07,293,2933218,买盘
09:32:43,100.3,-0.01,56,561072,买盘
09:32:46,100.31,0.01,22,220445,买盘
09:32:49,100.29,-0.02,38,381157,中性盘
09:32:52,100.31,0.02,13,130410,买盘
09:32:55,100.34,0.03,23,230780,中性盘
09:32:58,100.4,0.06,59,591808,买盘
09:33:01,100.43,0.03,119,1193765,买盘
09:33:05,100.32,-0.11,34,341432,卖盘
09:33:07,100.43,0.11,10,100404,买盘
09:33:10,100.42,-0.01,32,321382,中性盘
09:33:13,100.43,0.01,25,250988,中性盘
09:33:16,100.46,0.03,31,311345,买盘
09:33:19,100.45,-0.01,59,592456,中性盘
09:33:22,100.39,-0.06,35,351484,卖盘
09:33:25,100.4,0.01,36,361339,中性盘
09:33:27,100.38,-0.02,63,632402,中性盘
09:33:31,100.28,-0.1,120,1203613,卖盘
09:33:34,100.23,-0.05,42,421022,卖盘
09:33:37,100.33,0.1,54,541399,买盘
09:33:40,100.33,0.0,20,200454,买盘
09:33:43,100.21,-0.12,29,290586,卖盘
09:33:46,100.33,0.12,7,70160,买盘
09:33:49,100.2,-0.13,46,461253,卖盘
09:33:52,100.23,0.03,12,120361,中性盘
09:33:55,100.21,-0.02,76,762020,卖盘
09:33:58,100.21,0.0,69,691580,卖盘
09:34:01,100.19,-0.02,46,461104,卖盘
09:34:04,100.33,0.14,118,1183191,买盘
09:34:07,100.23,-0.1,141,1414491,卖盘
09:34:10,100.35,0.12,4,40129,买盘
09:34:13,100.38,0.03,15,150546,买盘
