time,price,change,volume,amount,type
09:25:00,101.8,-0.13,277,2819860,卖盘
09:30:01,101.7,-0.1,6,61062,卖盘
09:30:04,101.7,0.0,172,1750783,卖盘
09:30:07,101.68,-0.02,58,590294,卖盘
09:30:10,101.7,0.02,73,742170,买盘
09:30:13,101.68,-0.02,34,345826,卖盘
09:30:16,101.7,0.02,26,264410,中性盘
09:30:19,101.74,0.04,1,10174,卖盘
09:30:22,101.74,0.0,28,284886,买盘
09:30:25,101.72,-0.02,41,416968,买盘
09:30:28,101.77,0.05,23,233990,买盘
09:30:31,101.79,0.02,18,183186,买盘
09:30:34,101.79,0.0,9,91607,买盘
09:30:37,101.68,-0.11,167,1698900,卖盘
09:30:39,101.8,0.12,95,966949,买盘
09:30:43,101.81,0.01,40,407240,买盘
09:30:46,101.8,-0.01,20,203610,卖盘
09:30:49,101.8,0.0,24,244399,卖盘
09:30:52,101.79,-0.01,57,580361,卖盘
09:30:55,101.68,-0.11,47,478244,卖盘
09:30:58,101.68,0.0,25,254210,卖盘
09:31:01,101.8,0.12,11,111980,买盘
09:31:05,101.68,-0.12,20,203477,卖盘
09:31:07,101.69,0.01,8,81357,中性盘
09:31:10,101.78,0.09,39,396980,买盘
09:31:13,101.68,-0.1,34,345799,卖盘
09:31:16,101.68,0.0,24,244057,卖盘
09:31:19,101.7,0.02,19,193209,买盘
09:31:22,101.68,-0.02,27,274553,卖盘
09:31:25,101.6,-0.08,68,691063,卖盘
09:31:28,101.58,-0.02,33,335296,卖盘
09:31:30,101.53,-0.05,19,192931,卖盘
09:31:34,101.51,-0.02,55,558439,卖盘
09:31:37,101.51,0.0,27,274080,买盘
09:31:40,101.51,0.0,35,355264,买盘
09:31:43,101.51,0.0,40,406019,买盘
09:31:46,101.5,-0.01,37,375564,卖盘
09:31:49,101.52,0.02,43,436484,买盘
09:31:52,101.5,-0.02,24,243624,卖盘
09:31:55,101.55,0.05,19,192911,买盘
09:31:58,101.53,-0.02,13,131998,卖盘
09:32:00,101.6,0.07,7,71106,买盘
09:32:04,101.63,0.03,6,60969,买盘
09:32:07,101.58,-0.05,12,121924,卖盘
09:32:10,101.61,0.03,10,101608,卖盘
