time,price,change,volume,amount,type
09:25:00,54.4,0.0,1429,7773760,卖盘
09:30:00,54.4,0.0,342,1860394,买盘
09:30:04,54.35,-0.05,935,5080578,卖盘
09:30:07,54.32,-0.03,446,2425428,卖盘
09:30:10,54.35,0.03,156,847684,买盘
09:30:13,54.35,0.0,99,537976,买盘
09:30:15,54.32,-0.03,120,651888,卖盘
09:30:18,54.32,0.0,87,472816,买盘
09:30:22,54.35,0.03,113,614038,买盘
09:30:25,54.37,0.02,335,1821840,卖盘
09:30:28,54.38,0.01,194,1054938,中性盘
09:30:31,54.38,0.0,54,293674,买盘
09:30:33,54.35,-0.03,51,277296,卖盘
09:30:37,54.37,0.02,45,244579,买盘
09:30:39,54.29,-0.08,30,163070,卖盘
09:30:43,54.29,0.0,17,92288,买盘
09:30:45,54.28,-0.01,76,412582,卖盘
09:30:49,54.28,0.0,84,455908,卖盘
09:30:51,54.28,0.0,78,423186,买盘
09:30:55,54.22,-0.06,21,113974,卖盘
09:30:57,54.27,0.05,23,124742,买盘
09:31:00,54.21,-0.06,43,233254,卖盘
09:31:04,54.21,0.0,115,623492,卖盘
09:31:06,54.21,0.0,119,645294,卖盘
09:31:09,54.21,0.0,55,298137,买盘
09:31:12,54.2,-0.01,146,791297,卖盘
09:31:16,54.17,-0.03,109,590671,卖盘
09:31:19,54.17,0.0,33,178757,买盘
09:31:21,54.18,0.01,47,254609,买盘
09:31:25,54.17,-0.01,31,167949,卖盘
09:31:27,54.18,0.01,28,151697,买盘
09:31:31,54.17,-0.01,231,1251740,卖盘
09:31:33,54.17,0.0,58,314188,买盘
09:31:37,54.17,0.0,58,314201,卖盘
09:31:40,54.17,0.0,39,211267,卖盘
09:31:42,54.17,0.0,29,157079,买盘
09:31:46,54.17,0.0,15,81247,买盘
09:31:48,54.15,-0.02,33,178727,卖盘
09:31:51,54.15,0.0,46,249095,卖盘
09:31:55,54.15,0.0,20,108288,买盘
09:31:57,54.16,0.01,177,958551,买盘
09:32:01,54.16,0.0,68,368271,卖盘
09:32:05,54.17,0.01,105,568699,买盘
09:32:07,54.15,-0.02,189,1023665,卖盘
09:32:10,54.17,0.02,247,1338063,买盘
09:32:13,54.17,0.0,74,400980,卖盘
09:32:15,54.19,0.02,43,233017,卖盘
09:32:19,54.19,0.0,12,65028,卖盘
09:32:22,54.2,0.01,457,2476971,买盘
09:32:25,54.21,0.01,40,216824,买盘
09:32:27,54.21,0.0,7,37947,卖盘
09:32:31,54.22,0.01,15,81328,买盘
09:32:33,54.23,0.01,47,254838,买盘
09:32:36,54.23,0.0,42,227745,买盘
09:32:39,54.23,0.0,17,92191,卖盘
09:32:43,54.25,0.02,25,135591,买盘
09:32:45,54.25,0.0,28,151898,买盘
09:32:49,54.25,0.0,77,417636,卖盘
09:32:51,54.26,0.01,120,651252,买盘
09:32:55,54.25,-0.01,26,141059,卖盘
09:32:57,54.27,0.02,69,374318,买盘
09:33:00,54.26,-0.01,34,184487,卖盘
09:33:04,54.25,-0.01,80,434053,卖盘
09:33:07,54.3,0.05,238,1291518,买盘
09:33:10,54.3,0.0,50,271500,卖盘
09:33:13,54.32,0.02,80,434408,买盘
09:33:16,54.3,-0.02,137,743947,卖盘
09:33:19,54.32,0.02,171,928454,买盘
09:33:22,54.25,-0.07,96,521110,卖盘
09:33:24,54.26,0.01,76,412604,中性盘
09:33:28,54.27,0.01,18,97685,中性盘
09:33:30,54.27,0.0,16,86829,卖盘
09:33:33,54.27,0.0,18,97683,卖盘
09:33:36,54.28,0.01,73,396188,买盘
09:33:39,54.26,-0.02,49,265881,卖盘
09:33:43,54.27,0.01,69,374408,卖盘
09:33:45,54.27,0.0,51,276681,买盘
09:33:48,54.25,-0.02,29,157339,卖盘
09:33:51,54.26,0.01,41,222452,买盘
09:33:54,54.24,-0.02,88,477506,卖盘
09:33:58,54.25,0.01,107,580464,中性盘
09:34:01,54.25,0.0,82,444892,卖盘
09:34:04,54.25,0.0,20,108492,买盘
09:34:07,54.24,-0.01,65,352582,卖盘
09:34:10,54.24,0.0,52,282049,卖盘
09:34:12,54.24,0.0,28,151855,买盘
09:34:15,54.25,0.01,35,189838,买盘
09:34:18,54.24,-0.01,338,1832979,中性盘
09:34:22,54.24,0.0,83,450160,买盘
09:34:25,54.23,-0.01,130,705081,卖盘
09:34:28,54.23,0.0,94,509804,卖盘
09:34:31,54.24,0.01,132,715865,买盘
09:34:33,54.23,-0.01,186,1008686,卖盘
09:34:37,54.23,0.0,81,439278,卖盘
09:34:39,54.23,0.0,280,1518446,卖盘
09:34:42,54.23,0.0,70,379597,卖盘
09:34:45,54.23,0.0,74,401292,买盘
09:34:48,54.22,-0.01,94,509672,卖盘
09:34:52,54.21,-0.01,107,580126,卖盘
09:34:55,54.22,0.01,100,542147,买盘
09:34:58,54.22,0.0,74,401151,买盘
09:35:01,54.21,-0.01,120,650429,中性盘
09:35:04,54.2,-0.01,120,650391,卖盘
09:35:06,54.14,-0.06,569,3081233,卖盘
