time,price,change,volume,amount,type
09:25:04,54.0,-0.91,6046,32648616,卖盘
09:30:00,53.98,-0.02,1518,8202448,卖盘
09:30:04,54.0,0.02,3552,19177566,买盘
09:30:07,53.99,-0.01,1136,6130448,卖盘
09:30:10,54.0,0.01,1119,6042044,买盘
09:30:12,53.9,-0.1,548,2958583,卖盘
09:30:15,53.93,0.03,547,2951818,中性盘
09:30:19,53.83,-0.1,1030,5554591,卖盘
09:30:21,53.88,0.05,810,4358908,买盘
09:30:24,53.91,0.03,293,1577892,买盘
09:30:27,53.87,-0.04,390,2102617,卖盘
09:30:31,53.87,0.0,352,1897443,买盘
09:30:34,53.89,0.02,183,986900,中性盘
09:30:36,53.98,0.09,282,1521003,买盘
09:30:39,54.0,0.02,333,1798050,买盘
09:30:43,53.93,-0.07,498,2686904,卖盘
09:30:46,53.98,0.05,323,1744618,买盘
09:30:49,53.98,0.0,274,1483336,买盘
09:30:52,54.24,0.26,361,1951594,买盘
09:30:54,54.0,-0.24,277,1497355,买盘
09:30:57,54.0,0.0,211,1138648,买盘
09:31:00,54.0,0.0,184,995463,卖盘
09:31:05,54.0,0.0,188,1018061,卖盘
09:31:07,54.0,0.0,102,551849,卖盘
09:31:10,54.01,0.01,161,870978,中性盘
09:31:13,54.01,0.0,177,958728,卖盘
09:31:16,54.25,0.24,134,723930,买盘
09:31:18,54.26,0.01,253,1370400,买盘
09:31:21,54.01,-0.25,406,2199638,卖盘
09:31:24,54.26,0.25,130,703743,买盘
09:31:28,54.03,-0.23,121,654515,卖盘
09:31:30,54.03,0.0,107,578951,卖盘
09:31:34,54.03,0.0,459,2480875,卖盘
09:31:36,54.09,0.06,132,713427,中性盘
09:31:40,54.09,0.0,131,710048,买盘
09:31:43,54.05,-0.04,161,871967,卖盘
09:31:46,54.26,0.21,68,367928,买盘
09:31:49,54.24,-0.02,51,276007,中性盘
09:31:52,54.26,0.02,54,292511,买盘
09:31:55,54.24,-0.02,57,308921,中性盘
09:31:57,54.2,-0.04,134,726785,卖盘
09:32:01,54.31,0.11,347,1884232,买盘
09:32:04,54.31,0.0,175,950492,卖盘
09:32:06,54.33,0.02,206,1118968,买盘
09:32:10,54.27,-0.06,76,412593,卖盘
09:32:13,54.38,0.11,112,608351,买盘
09:32:15,54.31,-0.07,172,934611,卖盘
09:32:19,54.4,0.09,92,499945,买盘
09:32:21,54.31,-0.09,382,2075854,卖盘
09:32:24,54.4,0.09,504,2740310,买盘
09:32:27,54.4,0.0,218,1185453,买盘
09:32:30,54.4,0.0,225,1223889,买盘
09:32:34,54.42,0.02,83,451539,买盘
09:32:37,54.44,0.02,72,391704,买盘
09:32:40,54.42,-0.02,129,702299,卖盘
09:32:43,54.44,0.02,158,859902,买盘
09:32:46,54.42,-0.02,151,821708,卖盘
09:32:49,54.42,0.0,241,1311256,买盘
09:32:51,54.42,0.0,133,723665,买盘
09:32:54,54.42,0.0,263,1430928,买盘
09:32:57,54.42,0.0,68,370085,卖盘
09:33:01,54.42,0.0,140,761935,卖盘
09:33:05,54.44,0.02,47,255830,买盘
09:33:07,54.43,-0.01,115,625865,卖盘
09:33:10,54.43,0.0,156,848945,中性盘
09:33:12,54.41,-0.02,162,881432,卖盘
09:33:15,54.4,-0.01,146,794184,卖盘
09:33:19,54.34,-0.06,75,407587,卖盘
09:33:21,54.33,-0.01,204,1109511,卖盘
09:33:25,54.33,0.0,67,363970,卖盘
09:33:27,54.33,0.0,27,146681,买盘
09:33:30,54.31,-0.02,81,439985,卖盘
09:33:34,54.39,0.08,523,2841143,买盘
09:33:37,54.31,-0.08,191,1037046,中性盘
09:33:40,54.31,0.0,93,504863,买盘
09:33:42,54.26,-0.05,75,407147,卖盘
09:33:46,54.25,-0.01,318,1726775,卖盘
09:33:49,54.25,0.0,31,168193,买盘
09:33:51,54.25,0.0,92,498936,买盘
09:33:55,54.25,0.0,180,976370,买盘
09:33:58,54.26,0.01,203,1101476,买盘
09:34:00,54.3,0.04,170,923107,买盘
09:34:04,54.25,-0.05,292,1587598,卖盘
09:34:07,54.41,0.16,157,854048,买盘
09:34:10,54.36,-0.05,68,369332,卖盘
09:34:12,54.4,0.04,80,435067,买盘
09:34:16,54.35,-0.05,18,97861,卖盘
09:34:18,54.3,-0.05,48,260946,卖盘
09:34:22,54.35,0.05,68,369571,中性盘
09:34:24,54.4,0.05,52,282688,买盘
09:34:27,54.37,-0.03,242,1314304,中性盘
09:34:31,54.36,-0.01,85,461922,卖盘
09:34:34,54.35,-0.01,126,684995,卖盘
09:34:36,54.36,0.01,97,527125,买盘
09:34:40,54.36,0.0,102,554475,买盘
09:34:42,54.36,0.0,94,510927,买盘
09:34:45,54.36,0.0,60,326138,买盘
09:34:48,54.36,0.0,181,983831,买盘
